Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Sunitinib Kinome Scan	2/185	0.226232018932789	0.43218427521224034	0	0	2.268622375611159	3.3716133573910847	TLK2;EIF2AK4
O-Phospho-L-tyrosine BOSS	1/53	0.2274133958593331	0.4334237475270488	0	0	3.9765625	5.889232557967067	APPL1
doxorubicin PC3 DOWN	7/1023	0.2277847432258943	0.4334237475270488	0	0	1.4458552055993001	2.138931977700111	ELF1;TLK2;ZNF22;INTS7;RAD1;TTF1;ZNF24
Sunitinib FDA	2/187	0.22980524907772887	0.4364024432981029	0	0	2.243869132290185	3.299661329331632	TLK2;EIF2AK4
HKI-272 Kinome Scan	1/54	0.23117039149347782	0.43726312710502013	0	0	3.9013364779874213	5.713898243899374	EIF2AK4
dl-Thioctic acid CTD 00006215	1/54	0.23117039149347782	0.43726312710502013	0	0	3.9013364779874213	5.713898243899374	RECQL
Superoxide BOSS	2/189	0.23338245241170583	0.4405782910685549	0	0	2.2196453701097663	3.2297543589176794	TFAM;PDSS2
atovaquone HL60 DOWN	1/55	0.23490930472582544	0.4408571883210696	0	0	3.8288966049382718	5.546370295347336	PLOD2
verapamil MCF7 DOWN	1/55	0.23490930472582544	0.4408571883210696	0	0	3.8288966049382718	5.546370295347336	GALNT7
gossypol TTD 00008290	1/55	0.23490930472582544	0.4408571883210696	0	0	3.8288966049382718	5.546370295347336	RECQL
phenoxybenzamine MCF7 UP	2/191	0.23696322236861656	0.4418674968518209	0	0	2.1959342801448063	3.1618166974151447	BRAP;YIPF5
CAPECITABINE CTD 00003557	1/56	0.23863022172660786	0.4418674968518209	0	0	3.7590909090909093	5.3861762490209815	HDGFRP3
nilutamide PC3 UP	1/56	0.23863022172660786	0.4418674968518209	0	0	3.7590909090909093	5.3861762490209815	HDGFRP3
Fisetin CTD 00000919	1/56	0.23863022172660786	0.4418674968518209	0	0	3.7590909090909093	5.3861762490209815	RECQL
gossypol BOSS	1/56	0.23863022172660786	0.4418674968518209	0	0	3.7590909090909093	5.3861762490209815	RECQL
mitoxantrone TTD 00009332	1/56	0.23863022172660786	0.4418674968518209	0	0	3.7590909090909093	5.3861762490209815	RECQL
1-Phosphatidyl-myo-inositol BOSS	2/192	0.2387548198191692	0.4418674968518209	0	0	2.1842659279778394	3.1285636502873158	TLK2;NLK
Pirinixic acid CTD 00000280	9/1402	0.23913371310333165	0.4418674968518209	0	0	1.3589864908960387	1.9443460233157777	MED1;RAD50;ACOX1;ABHD2;TLK2;EIF2AK4;ZCCHC17;BRD7;MYH10
nadide BOSS	1/57	0.24233322815705519	0.44607340809462276	0	0	3.6917782738095237	5.232879823184958	TFAM
R406 LINCS	2/194	0.24234019355297023	0.44607340809462276	0	0	2.1612938596491227	3.063445541234483	TLK2;EIF2AK4
apigenin HL60 UP	2/196	0.24592814948945232	0.4485392672621943	0	0	2.138795442213782	3.000122290138347	YIPF5;ZKSCAN1
MANGANESE CHLORIDE CTD 00001187	2/196	0.24592814948945232	0.4485392672621943	0	0	2.138795442213782	3.000122290138347	SMIM14;ELF1
2-Butanone BOSS	2/196	0.24592814948945232	0.4485392672621943	0	0	2.138795442213782	3.000122290138347	TLK2;SMC3
Tyrphostin B42 CTD 00003234	1/58	0.2460184093638313	0.4485392672621943	0	0	3.626827485380117	5.086077574643452	RECQL
Salazinic acid TTD 00010778	1/58	0.2460184093638313	0.4485392672621943	0	0	3.626827485380117	5.086077574643452	RECQL
LAMININ BOSS	2/197	0.24772297636230908	0.4502395637059834	0	0	2.127719298245614	2.969113528343301	PDSS2;NLK
resveratrol CTD 00002483	10/1601	0.24788997876617228	0.4502395637059834	0	0	1.3229588851080432	1.845223715109167	GALNT7;RAD50;YWHAB;TFAM;PLOD2;INTS7;BUB3;SMAD5;ZKSCAN1;TSN
Andriol CTD 00000567	2/198	0.24951830635914535	0.450993769225644	0	0	2.1167561761546723	2.938529597067055	RECQL;PKP4
Everolimus BOSS	1/59	0.24968585027625384	0.450993769225644	0	0	3.5641163793103448	4.945395920018925	TLK2
oxygen CTD 00006454	4/524	0.24971604948781748	0.450993769225644	0	0	1.603225806451613	2.224364877142763	SMIM14;C12ORF4;C4ORF3;PLOD2
Sorafenib FDA	1/60	0.2533356353700229	0.4541100454576672	0	0	3.503531073446328	4.810488471236988	NLK
H-89 PC3 DOWN	1/60	0.2533356353700229	0.4541100454576672	0	0	3.503531073446328	4.810488471236988	YIPF5
zardaverine HL60 DOWN	1/60	0.2533356353700229	0.4541100454576672	0	0	3.503531073446328	4.810488471236988	UBE2J1
Cephalochromin TTD 00002771	1/60	0.2533356353700229	0.4541100454576672	0	0	3.503531073446328	4.810488471236988	RECQL
cephaeline MCF7 DOWN	2/201	0.2549068514655974	0.45607401223042515	0	0	2.084527902671251	2.8492517408343443	ABHD2;BICD2
MPTP BOSS	1/61	0.2569678488009016	0.4585388190335618	0	0	3.444965277777778	4.681033646074912	TFAM
R406 Kinome Scan	2/203	0.2585008881284328	0.4585388190335618	0	0	2.0635768525792093	2.7917226346466855	TLK2;EIF2AK4
N-methyl-D-aspartic acid BOSS	2/203	0.2585008881284328	0.4585388190335618	0	0	2.0635768525792093	2.7917226346466855	TLK2;OSBPL1A
HG-14-10-04 LINCS	2/204	0.2602982738390255	0.4585388190335618	0	0	2.0532569046378324	2.763534107995956	DSTYK;EIF2AK4
alvespimycin MCF7 UP	1/62	0.2605825742864853	0.4585388190335618	0	0	3.3883196721311477	4.55673252686843	OSBPL1A
cefotiam PC3 UP	1/62	0.2605825742864853	0.4585388190335618	0	0	3.3883196721311477	4.55673252686843	HDGFRP3
N-(undeca-2,4,7-trienylideneamino)nitrous amide CTD 00001653	1/62	0.2605825742864853	0.4585388190335618	0	0	3.3883196721311477	4.55673252686843	PDSS2
dopamine CTD 00005870	1/62	0.2605825742864853	0.4585388190335618	0	0	3.3883196721311477	4.55673252686843	RECQL
norgestrel CTD 00006422	2/205	0.26209584558642557	0.4585388190335618	0	0	2.04303863106041	2.735720703095499	RECQL;PKP4
(17S)-17-hydroxy-13,17-dimethyl-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-3-one CTD 00007088	3/367	0.2633029189313229	0.4585388190335618	0	0	1.713145896656535	2.286107758658241	HIBADH;NEMF;UBE2J1
