Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
K-252a, Nocardiopsis sp. RBC	1/126	0.4451805569683239	0.5900975323562863	0	0	1.7201739130434783	1.3920943164893682	MAPKAPK2
N-NITROSODIMETHYLAMINE CTD 00005845	1/126	0.4451805569683239	0.5900975323562863	0	0	1.7201739130434783	1.3920943164893682	IER2
valproic acid MCF7 UP	1/126	0.4451805569683239	0.5900975323562863	0	0	1.7201739130434783	1.3920943164893682	CHST12
cycloheximide CTD 00005731	2/324	0.4461462403606055	0.5906258649275815	0	0	1.336768821240871	1.0789174614783945	EGR1;RELA
daidzein CTD 00000166	1/127	0.4477768185264921	0.5906258649275815	0	0	1.7064354727398205	1.3710532313073147	COMT
Dinoprostone CTD 00007049	1/127	0.4477768185264921	0.5906258649275815	0	0	1.7064354727398205	1.3710532313073147	RELA
caffeine BOSS	1/127	0.4477768185264921	0.5906258649275815	0	0	1.7064354727398205	1.3710532313073147	COMT
2-Bromo-3-hydroxy-4-methoxybenzaldehyde CTD 00004641	1/128	0.4503610609354925	0.5925803433361744	0	0	1.6929133858267718	1.3504465902719145	LMNA
Oxotremorine BOSS	1/128	0.4503610609354925	0.5925803433361744	0	0	1.6929133858267718	1.3504465902719145	COMT
NSC25485 CTD 00006443	1/130	0.4554937082549207	0.5964138080073565	0	0	1.6664981462756994	1.3104897720676116	S1PR4
Oxazolone CTD 00006449	1/130	0.4554937082549207	0.5964138080073565	0	0	1.6664981462756994	1.3104897720676116	FOSB
colchicine HL60 DOWN	1/130	0.4554937082549207	0.5964138080073565	0	0	1.6664981462756994	1.3104897720676116	EGR1
Chromium(VI) CTD 00002830	1/130	0.4554937082549207	0.5964138080073565	0	0	1.6664981462756994	1.3104897720676116	RELA
67526-95-8 CTD 00007263	5/953	0.45701369637022404	0.5976760627712784	0	0	1.136303701572689	0.8897734303207337	KANK2;EGR1;CTF1;FOSB;C16ORF58
thimerosal CTD 00006868	1/131	0.4580422225383953	0.5982933040446841	0	0	1.6535953177257525	1.2911171539636295	FOSB
STOCK1N-28457 MCF7 DOWN	1/132	0.4605789363246832	0.59942173916348	0	0	1.6408894789246598	1.272134065925122	KDELR1
thiostrepton HL60 UP	1/132	0.4605789363246832	0.59942173916348	0	0	1.6408894789246598	1.272134065925122	PCIF1
1-Methyl-3-nitro-1-nitrosoguanidine CTD 00006318	1/132	0.4605789363246832	0.59942173916348	0	0	1.6408894789246598	1.272134065925122	RAD23A
menadione HL60 UP	2/334	0.46173077034482224	0.5994692972472028	0	0	1.2958427115053621	1.0013926561424071	EGR1;FOSB
mifepristone CTD 00007083	2/334	0.46173077034482224	0.5994692972472028	0	0	1.2958427115053621	1.0013926561424071	RARG;RELA
harmine PC3 DOWN	1/133	0.4631039036987331	0.5998032487664314	0	0	1.6283761528326746	1.2535302089614808	MEPCE
niclosamide CTD 00006390	1/133	0.4631039036987331	0.5998032487664314	0	0	1.6283761528326746	1.2535302089614808	RELA
AG-012559 PC3 DOWN	1/135	0.46811881417595264	0.6048410159124388	0	0	1.6039097988319273	1.217420689025745	ABHD17A
tetryzoline HL60 DOWN	1/135	0.46811881417595264	0.6048410159124388	0	0	1.6039097988319273	1.217420689025745	CHST12
MeIQx CTD 00001739	1/136	0.4706088641500861	0.6066001546299071	0	0	1.5919484702093398	1.1998960840486679	EGR1
glutathione CTD 00006035	1/136	0.4706088641500861	0.6066001546299071	0	0	1.5919484702093398	1.1998960840486679	RELA
ouabain HL60 DOWN	3/549	0.47193486159372483	0.6075676137899612	0	0	1.181990231990232	0.8875733771392191	KANK2;CHST12;ZNF500
strophanthidin HL60 DOWN	2/341	0.47248979081712333	0.6075676137899612	0	0	1.2686310739408084	0.9511423691078819	DOK1;CHST12
thapsigargin MCF7 DOWN	1/137	0.4730873814760886	0.6076092414418103	0	0	1.580163043478261	1.1827128005444403	KANK2
ursodiol CTD 00006973	1/138	0.47555441897587875	0.6100489264905365	0	0	1.5685496667724532	1.1658621187484064	SAMD4B
helveticoside MCF7 DOWN	3/555	0.47911521757303716	0.6138218805171733	0	0	1.168780193236715	0.8600050310306102	KANK2;PPP6R1;EPS15L1
Pirinixic acid CTD 00000280	7/1402	0.4796375624506285	0.6138218805171733	0	0	1.0801367008418772	0.7936029390680255	IGSF8;LMNA;SOX13;EMP3;DUSP8;AAAS;IER2
BMS-536924,KIN001-126 LINCS	1/142	0.48530881901671463	0.6203412371497838	0	0	1.5237434474252236	1.1016205722894645	PAK4
clindamycin HL60 DOWN	8/1626	0.48788977062454586	0.6228996477688679	0	0	1.0638551588744274	0.7634924408170098	KANK2;BAG6;DRAP1;VPS51;KDELR1;ABHD17A;COMT;MLF2
Cadmium sulfate CTD 00001745	1/144	0.49011849634767923	0.6250028274896265	0	0	1.502280328367285	1.0712882523503358	SRF
Tetradioxin CTD 00006848	18/3768	0.49124428732157566	0.6256962190411064	0	0	1.034048	0.7350155311087206	KANK2;EGR1;RARG;CTF1;SAMD4B;EMP3;ADAP1;FAM127A;RELA;ABTB1;ZFP36;LMNA;FOSB;CAMTA2;TBKBP1;JUNB;ATP6V0C;PAK4
(-)-isoprenaline HL60 DOWN	1/145	0.49250663446731713	0.6265616947365278	0	0	1.491772342995169	1.0565438049421556	CHST12
daunorubicin CTD 00005752	1/146	0.4948837069835736	0.6288415898431934	0	0	1.481409295352324	1.0420714136385703	RELA
tetrahydropalmatine CTD 00000745	1/149	0.5019490364221907	0.6363151110304894	0	0	1.4511603995299647	1.0002220071311603	AP2A1
lomustine PC3 UP	1/149	0.5019490364221907	0.6363151110304894	0	0	1.4511603995299647	1.0002220071311603	ZFP36
mebendazole HL60 DOWN	1/151	0.5066048513812355	0.6414607953295972	0	0	1.4316666666666666	0.9735676433765059	CHST12
tolazoline PC3 DOWN	1/153	0.511217607040046	0.6465399147859405	0	0	1.4126859267734553	0.9478556561134337	EPS15L1
trichostatin A MCF7 DOWN	3/588	0.5177802568462808	0.6536515609043805	0	0	1.1009686609686609	0.7246623522953727	RARG;MEPCE;SEMA4C
carisoprodol BOSS	1/156	0.5180568650144485	0.6536515609043805	0	0	1.3851332398316971	0.9109609445231786	RELA
N-NITROSODIETHYLAMINE CTD 00005817	1/157	0.520315512517093	0.6549639062715162	0	0	1.3761845039018952	0.899088717746836	EGR1
dmnq CTD 00002569	1/157	0.520315512517093	0.6549639062715162	0	0	1.3761845039018952	0.899088717746836	IER2
eugenol CTD 00005949	1/161	0.5292458616738982	0.6654260833911585	0	0	1.341508152173913	0.8536045727501163	RELA
alsterpaullone MCF7 DOWN	7/1469	0.5299156013271918	0.6654898030686113	0	0	1.0269064359113034	0.6521241244409186	RANBP3;MEPCE;PCIF1;SEMA4C;SOX13;RELA;PEX14
liothyronine CTD 00006943	1/162	0.5314526272749635	0.6666412769201701	0	0	1.3331082905752092	0.8427126950868656	CCDC71
Bisphenol A CTD 00000312	6/1262	0.5379115669171042	0.6739568000418263	0	0	1.0241049857236986	0.6350076702013789	EGR1;LPPR2;COMT;JUNB;RELA;NFKBIB
gabexate PC3 DOWN	1/166	0.5401778178667844	0.6760083285294449	0	0	1.3005270092226613	0.8009385339343845	CAMTA2
DL-METHIONINE BOSS	1/167	0.5423338807623254	0.6771299904988383	0	0	1.2926270298585647	0.7909241616618615	COMT
Estrone sulfate BOSS	1/167	0.5423338807623254	0.6771299904988383	0	0	1.2926270298585647	0.7909241616618615	COMT
arachidonic acid CTD 00007139	1/168	0.5444799421472036	0.6782339951428087	0	0	1.2848216610257746	0.7810741476367734	EGR1
forskolin BOSS	1/168	0.5444799421472036	0.6782339951428087	0	0	1.2848216610257746	0.7810741476367734	DUSP8
methylergometrine HL60 DOWN	1/169	0.5466160480696165	0.680106772771803	0	0	1.2771092132505175	0.7713850068348898	CHST12
CUPRIC OXIDE CTD 00001471	2/393	0.548252306334853	0.6803897490872598	0	0	1.0969899665551839	0.6593125641162985	EGR1;FOSB
captopril HL60 DOWN	1/170	0.5487422441475853	0.6803897490872598	0	0	1.2694880370465655	0.7618533469139298	ABHD17A
pyrvinium MCF7 UP	1/170	0.5487422441475853	0.6803897490872598	0	0	1.2694880370465655	0.7618533469139298	EGR1
5109870 MCF7 UP	1/171	0.5508585758757346	0.6822269228875746	0	0	1.2619565217391304	0.7524758645514192	EGR1
morphine BOSS	1/172	0.55296508849652	0.6840477216729103	0	0	1.254513094330028	0.7432493429222005	COMT
COBALT CTD 00005696	1/173	0.5550618270572727	0.6851519433254277	0	0	1.2471562184024267	0.7341706488458335	TNFSF12
danazol HL60 UP	2/398	0.555132411754835	0.6851519433254277	0	0	1.0828615828615828	0.6373166836960075	MUC8;ZNF205
NICKEL CHLORIDE CTD 00001064	2/399	0.5564996674416555	0.6860517689217657	0	0	1.0800786115647576	0.6330218756745556	JUNB;IER2
ambroxol PC3 UP	1/175	0.5592261614479881	0.6885559916869709	0	0	1.232696151924038	0.7164446127234	EPS15L1
lobeline HL60 DOWN	7/1510	0.5598120341715466	0.6885559916869709	0	0	0.9966733200266135	0.578224217487412	PPP4C;VPS51;ABHD17A;RAD23A;EMP3;COMT;JUNB
midecamycin HL60 UP	1/176	0.5612938463618498	0.6888023799531833	0	0	1.2255900621118012	0.70779139954233	KANK2
ALDOSTERONE BOSS	1/176	0.5612938463618498	0.6888023799531833	0	0	1.2255900621118012	0.70779139954233	NR1D1
CALCIUM CTD 00005559	1/178	0.5654004727445796	0.6910583831425688	0	0	1.2116187668877425	0.6908904619642446	EGR1
O,P'-DDT CTD 00000838	1/178	0.5654004727445796	0.6910583831425688	0	0	1.2116187668877425	0.6908904619642446	LPPR2
PhIP CTD 00002156	1/179	0.567439502194511	0.6910583831425688	0	0	1.2047508549096237	0.6826373020679591	EGR1
arsenite CTD 00000779	6/1300	0.5675161851589265	0.6910583831425688	0	0	0.9920055428236423	0.5619572617820479	GIGYF1;MAPKAPK2;SEMA4C;FOSB;MEF2D;RELA
clopamide HL60 UP	1/180	0.5694690674073829	0.6910583831425688	0	0	1.197959679378188	0.6745121713209763	MIIP
digoxin PC3 DOWN	1/180	0.5694690674073829	0.6910583831425688	0	0	1.197959679378188	0.6745121713209763	KANK2
doxycycline HL60 DOWN	1/180	0.5694690674073829	0.6910583831425688	0	0	1.197959679378188	0.6745121713209763	EGR1
histamine BOSS	1/180	0.5694690674073829	0.6910583831425688	0	0	1.197959679378188	0.6745121713209763	LMNA
CORTICOSTERONE BOSS	1/180	0.5694690674073829	0.6910583831425688	0	0	1.197959679378188	0.6745121713209763	COMT
alprostadil HL60 UP	2/409	0.5700107671386285	0.6910583831425688	0	0	1.053001053001053	0.5918919220235775	ZFP36;FOSB
parthenolide HL60 DOWN	1/181	0.5714892117337151	0.6910583831425688	0	0	1.191243961352657	0.6665125193175394	CHST12
L-threonine BOSS	1/181	0.5714892117337151	0.6910583831425688	0	0	1.191243961352657	0.6665125193175394	DUSP8
folic acid BOSS	1/181	0.5714892117337151	0.6910583831425688	0	0	1.191243961352657	0.6665125193175394	COMT
PROPIDIUM BOSS	1/182	0.5734999785941629	0.691933195273541	0	0	1.1846024501561374	0.6586358583175822	DUSP8
5,6-BENZOFLAVONE CTD 00007276	1/182	0.5734999785941629	0.691933195273541	0	0	1.1846024501561374	0.6586358583175822	EMP3
ellagic acid BOSS	1/184	0.5774935516481364	0.6951910056234565	0	0	1.1715371822285578	0.643241865276248	COMT
ZEARALENONE CTD 00007008	1/184	0.5774935516481364	0.6951910056234565	0	0	1.1715371822285578	0.643241865276248	LPPR2
methane BOSS	1/186	0.5814501288097795	0.6991710161862561	0	0	1.1587544065804936	0.6283114872932175	COMT
Quercetin dihydrate BOSS	1/187	0.5834146499134701	0.7007494398402015	0	0	1.152466105656849	0.6210145557543972	COMT
dexamethasone CTD 00005779	2/421	0.5858345652534572	0.7028707116601189	0	0	1.0222140627868552	0.5465960968126061	NR1D1;RELA
8-Bromo-cAMP, Na CTD 00007044	3/652	0.5882134764642502	0.703534039520223	0	0	0.9891114535182332	0.5248871675207715	EGR1;RARG;NR1D1
ciglitazone CTD 00001835	1/190	0.5892536481585335	0.703534039520223	0	0	1.1340004600874165	0.5997711944983006	RELA
D-Norepinephrine d-bitartrate BOSS	1/190	0.5892536481585335	0.703534039520223	0	0	1.1340004600874165	0.5997711944983006	COMT
HEXACHLOROETHANE BOSS	1/190	0.5892536481585335	0.703534039520223	0	0	1.1340004600874165	0.5997711944983006	DUSP8
Vorinostat CTD 00003560	2/425	0.5910143284002051	0.703534039520223	0	0	1.0123399059569271	0.5324047593956935	MEPCE;RELA
phenoxybenzamine MCF7 UP	1/191	0.5911819315129917	0.703534039520223	0	0	1.127974828375286	0.5928990696531846	EGR1
serine BOSS	1/191	0.5911819315129917	0.703534039520223	0	0	1.127974828375286	0.5928990696531846	DUSP8
glibenclamide HL60 DOWN	6/1333	0.592502181135352	0.703534039520223	0	0	0.9656211833796742	0.5054068272037946	PPP4C;ABHD17A;RAD23A;EMP3;COMT;BRD4
dihydroergocristine HL60 DOWN	1/192	0.5931012592949898	0.703534039520223	0	0	1.122012292283178	0.586128154966421	CHST12
GONADORELIN BOSS	1/192	0.5931012592949898	0.703534039520223	0	0	1.122012292283178	0.586128154966421	DUSP8
diclofenac CTD 00005804	2/427	0.5935863942742718	0.703534039520223	0	0	1.0074725274725276	0.5254699729842384	EGR1;RELA
R406 LINCS	1/194	0.5969132122247135	0.7054845847274513	0	0	1.1102725839152963	0.5728823885559401	PAK4
Aizen uranine BOSS	1/194	0.5969132122247135	0.7054845847274513	0	0	1.1102725839152963	0.5728823885559401	NARFL
digoxigenin HL60 DOWN	3/662	0.5986224065606662	0.7054845847274513	0	0	0.9735963581183612	0.4995759036479779	KANK2;CHST12;ZNF500
valproic acid HL60 DOWN	1/195	0.5988059191563991	0.7054845847274513	0	0	1.1044935006723442	0.5664038624662902	MEPCE
UNII-CXY7B3Q98Z BOSS	1/195	0.5988059191563991	0.7054845847274513	0	0	1.1044935006723442	0.5664038624662902	COMT
sanguinarine MCF7 UP	1/196	0.6006898338992156	0.7054845847274513	0	0	1.0987736900780378	0.5600191957049915	EGR1
2-Butanone BOSS	1/196	0.6006898338992156	0.7054845847274513	0	0	1.0987736900780378	0.5600191957049915	DUSP8
water BOSS	1/196	0.6006898338992156	0.7054845847274513	0	0	1.0987736900780378	0.5600191957049915	DUSP8
Staurosporine, Streptomyces sp. RBC	1/197	0.602564996920353	0.7054845847274513	0	0	1.093112244897959	0.5537266553641191	PAK4
fulvestrant MCF7 DOWN	1/197	0.602564996920353	0.7054845847274513	0	0	1.093112244897959	0.5537266553641191	BRD4
tamoxifen BOSS	1/197	0.602564996920353	0.7054845847274513	0	0	1.093112244897959	0.5537266553641191	DUSP8
emetine HL60 DOWN	2/435	0.6037557968251821	0.7054845847274513	0	0	0.9884526558891455	0.4987588506081425	KANK2;CHST12
trichostatin A HL60 UP	3/667	0.6037635515807026	0.7054845847274513	0	0	0.9660140562248996	0.4874242515993899	KANK2;EGR1;ATG2A
Bisulfite BOSS	1/198	0.6044314482795703	0.7054981616726798	0	0	1.0875082763186934	0.5475245486104855	COMT
alprazolam BOSS	1/199	0.6062892281561755	0.706899045843697	0	0	1.0819609134826527	0.5414112206386406	BRD4
dopamine BOSS	1/200	0.6081383763355012	0.7082868413441644	0	0	1.0764693030369237	0.5353850545471538	COMT
Capsaicin BOSS	1/202	0.6118109361349215	0.7098799905184867	0	0	1.0656500108154878	0.5235879213631515	DUSP8
H-7 PC3 DOWN	6/1361	0.6131232278662309	0.7098799905184867	0	0	0.944242270008907	0.4619132519186774	MEPCE;SEMA4C;SOX13;ZNF500;IER2;PEX14
R406 Kinome Scan	1/203	0.6136344266033491	0.7098799905184867	0	0	1.060320705983642	0.517813898706382	PAK4
co-dergocrine mesilate HL60 DOWN	1/203	0.6136344266033491	0.7098799905184867	0	0	1.060320705983642	0.517813898706382	CHST12
Pentadecafluorooctanoic acid CTD 00001078	1/203	0.6136344266033491	0.7098799905184867	0	0	1.060320705983642	0.517813898706382	RELA
Vitamin D3 BOSS	1/203	0.6136344266033491	0.7098799905184867	0	0	1.060320705983642	0.517813898706382	DUSP8
HG-14-10-04 LINCS	1/204	0.6154494429425392	0.7098799905184867	0	0	1.0550439066181194	0.512120925139783	PAK4
0179445-0000 MCF7 UP	1/204	0.6154494429425392	0.7098799905184867	0	0	1.0550439066181194	0.512120925139783	EGR1
temozolomide CTD 00002088	1/204	0.6154494429425392	0.7098799905184867	0	0	1.0550439066181194	0.512120925139783	RELA
menadione CTD 00007386	5/1140	0.6174164640399551	0.7108667687071176	0	0	0.9397276732078494	0.4531474913948728	EGR1;SLC39A13;C16ORF58;TRMT61A;RELA
BX-912 LINCS	1/206	0.6190542090370788	0.7108667687071176	0	0	1.044644750795334	0.5009723803501481	PAK4
Capsaicin CTD 00005570	1/206	0.6190542090370788	0.7108667687071176	0	0	1.044644750795334	0.5009723803501481	RELA
8-azaguanine PC3 DOWN	1/207	0.6208440362279521	0.7108667687071176	0	0	1.0395208948923595	0.4955140154943845	PEX14
dimethyl sulfoxide CTD 00005842	1/207	0.6208440362279521	0.7108667687071176	0	0	1.0395208948923595	0.4955140154943845	ZFP36
epinephrine BOSS	1/207	0.6208440362279521	0.7108667687071176	0	0	1.0395208948923595	0.4955140154943845	COMT
Retinoic acid CTD 00006918	19/4258	0.6209338565730078	0.7108667687071176	0	0	0.9490127069744904	0.4522337027319025	IGSF8;EGR1;RARG;C10ORF54;SOX13;EMP3;COMT;RELA;DRAP1;PPP4C;MAPKAPK2;FOSB;CAMTA2;TBKBP1;C16ORF58;APBA3;JUNB;MEF2D;NFKBIB
2,2',4,4',5,5'-Hexachlorobiphenyl CTD 00000731	1/208	0.6226255440609698	0.7120451700697261	0	0	1.0344465448435203	0.4901311109687522	SRF
NVP-TAE684 LINCS	1/212	0.6296691445541877	0.717049078809059	0	0	1.0146301256954462	0.4693280870521038	PAK4
nocodazole HL60 DOWN	1/212	0.6296691445541877	0.717049078809059	0	0	1.0146301256954462	0.4693280870521038	CHST12
Alitretinoin CTD 00003402	1/212	0.6296691445541877	0.717049078809059	0	0	1.0146301256954462	0.4693280870521038	RARG
(-)-Epigallocatechin gallate BOSS	1/212	0.6296691445541877	0.717049078809059	0	0	1.0146301256954462	0.4693280870521038	COMT
etoposide CTD 00005948	2/461	0.6354937879001401	0.7227297674552794	0	0	0.9312169312169312	0.4221699554638382	EMP3;RELA
Periodate-oxidized adenosine CTD 00001296	1/216	0.6365826649229274	0.7227297674552794	0	0	0.9955510616784631	0.4496316722948012	EGR1
tyrphostin AG-825 MCF7 DOWN	2/462	0.6366745021210694	0.7227297674552794	0	0	0.9291447682752031	0.4195058335752133	ZFP36;SEMA4C
mitoxantrone PC3 DOWN	2/463	0.6378522663509104	0.7230377496638157	0	0	0.9270815951943935	0.4168609227256031	IER2;ZNF574
oxyphenbutazone BOSS	1/217	0.6382909994706616	0.7230377496638157	0	0	0.9908917069243156	0.44487171934721037	COMT
dexibuprofen PC3 DOWN	1/219	0.6416838713870272	0.7261159597274255	0	0	0.9817012365376945	0.4355410883284272	EMP3
progesterone BOSS	1/221	0.6450452567067746	0.7291521040586569	0	0	0.9726778656126482	0.42645582470684973	RARG
Fonofos CTD 00005884	3/712	0.648092964316306	0.7318276645378455	0	0	0.9025858015984956	0.391470533311684	MIIP;CAMTA2;IL17RC
TERBUFOS CTD 00000658	3/715	0.6509223309580034	0.7342513177123333	0	0	0.8986423220973783	0.38584551675150763	MIIP;CAMTA2;IL17RC
resveratrol BOSS	1/225	0.6516747209955105	0.7343294812056328	0	0	0.9551145186335404	0.4089893356095132	RELA
cimetidine PC3 DOWN	4/953	0.6526115371671819	0.7346150811044193	0	0	0.8978345034986562	0.3831717186791115	KANK2;KDELR1;EPS15L1;AAAS
PHENCYCLIDINE CTD 00005881	1/226	0.6533128563646564	0.73463527258578	0	0	0.9508212560386473	0.4047638083093981	COMT
LY 294002 CTD 00003061	1/227	0.6549433702075897	0.7351462375863194	0	0	0.9465659869180454	0.40059288286996564	RELA
estradiol CTD 00005920	19/4336	0.65513497265832	0.7351462375863194	0	0	0.9272267402913685	0.3921371691319226	IGSF8;EGR1;RANBP3;RAB1B;AUP1;COMT;DUSP8;RELA;ZFP36;PPP2R4;PPP6R1;TRIM3;MAPKAPK2;FOSB;CAMTA2;TBKBP1;JUNB;ATP6V0C;IER2
SARIN CTD 00006722	1/229	0.6581816733339636	0.7377948892951105	0	0	0.9381674294431731	0.3924113121429993	IL17RC
ethanol CTD 00005337	1/231	0.6613899091261072	0.7406189086568388	0	0	0.9299149338374291	0.38443774656346474	RELA
Retinoic acid BOSS	1/232	0.6629828380924199	0.7416301258578059	0	0	0.9258422736683606	0.3805268909625292	RARG
5-Fluorouracil CTD 00005987	5/1202	0.6642839325633002	0.7423131263051431	0	0	0.8881104275841119	0.36327767303939135	EGR1;LMNA;JUNB;FAM127A;RELA
verteporfin MCF7 DOWN	1/235	0.6677172806157651	0.7453749498047222	0	0	0.9138331475287997	0.3690884607514204	PRKCSH
Prestwick-983 HL60 DOWN	1/236	0.669280759849793	0.7455718309207537	0	0	0.9098982423681776	0.36537112778432385	CHST12
spiperone PC3 UP	1/236	0.669280759849793	0.7455718309207537	0	0	0.9098982423681776	0.36537112778432385	JUNB
OTSSP167 LINCS	1/237	0.6708369612223264	0.7459389701389607	0	0	0.9059966838614592	0.36170028630784423	MAPKAPK2
paclitaxel CTD 00007144	2/493	0.6718229562881266	0.7459389701389607	0	0	0.8690942458763232	0.34569130188430025	EMP3;RELA
flunixin HL60 DOWN	1/238	0.6723859181996771	0.7459389701389607	0	0	0.9021280498991011	0.35807520980264285	RANBP3
midecamycin HL60 DOWN	1/238	0.6723859181996771	0.7459389701389607	0	0	0.9021280498991011	0.35807520980264285	EMP3
8-HYDROXYQUINOLINE CTD 00007045	1/239	0.6739276640969802	0.7468785968085091	0	0	0.8982919254658385	0.3544951856961763	EMP3
puromycin HL60 DOWN	1/240	0.67546223226155	0.7478083415871949	0	0	0.8944879024922685	0.3509595148002055	CHST12
metronidazole PC3 DOWN	3/745	0.6783405066482083	0.7496384529460521	0	0	0.8609613656783468	0.3341441813165058	PRKCSH;C7ORF43;SOX13
1-chloro-2,4-dinitrobenzene CTD 00005848	1/242	0.6785099671781476	0.7496384529460521	0	0	0.8869745625112755	0.34401850330339556	SEMA4C
alprostadil HL60 DOWN	2/500	0.6793739096257446	0.7497691687720299	0	0	0.8565691336775674	0.33113560168070105	EGR1;CHST12
Uranium acetate CTD 00000229	1/243	0.6800231995839341	0.7497691687720299	0	0	0.8832644628099173	0.3406118300896075	RNF123
doxorubicin CTD 00005874	3/750	0.6827551984354602	0.7515411455366549	0	0	0.854975457385096	0.3262747975850335	EGR1;LMNA;RELA
quinpirole HL60 DOWN	1/245	0.6830285573854062	0.7515411455366549	0	0	0.8759354953670706	0.33392291076172737	CHST12
URANIUM CTD 00006964	1/246	0.6845207475759878	0.7524128871617453	0	0	0.872315882874889	0.33063940574813944	RNF123
harmine MCF7 DOWN	1/247	0.6860059881560975	0.752506568640617	0	0	0.8687256981265464	0.3273957175437205	MEPCE
rapamycin CTD 00007350	1/247	0.6860059881560975	0.752506568640617	0	0	0.8687256981265464	0.3273957175437205	RELA
lycorine PC3 UP	2/508	0.6878320817486383	0.7537405584911174	0	0	0.8426790600703644	0.31533938448408083	ZFP36;NR1D1
topotecan CTD 00007293	1/250	0.6904203320153862	0.755806371605438	0	0	0.858128164833246	0.3178976033091639	DRAP1
cantharidin HL60 DOWN	1/254	0.696210755573651	0.7613698496863426	0	0	0.8443890702869908	0.3057556928732135	CHST12
minoxidil PC3 DOWN	1/255	0.6976415400377987	0.76138543709709	0	0	0.8410219103046902	0.3028098219769085	PCIF1
mitoxantrone CTD 00006345	1/255	0.6976415400377987	0.76138543709709	0	0	0.8410219103046902	0.3028098219769085	EGR1
Sunitinib	1/258	0.7018940165735573	0.7652495616800954	0	0	0.8310776518355608	0.29417893321581867	PAK4
oxygen CTD 00006454	2/524	0.7042062195672801	0.7669925897009383	0	0	0.8161761610037472	0.28621995365302166	EGR1;RELA
parathion CTD 00006472	3/776	0.7049988598160368	0.7670787189293923	0	0	0.8250970245795601	0.28842016792312336	MIIP;CAMTA2;IL17RC
ascorbic acid CTD 00005445	1/261	0.7060873184934899	0.7674862157537934	0	0	0.8213628762541806	0.2858477254566075	EMP3
doxorubicin PC3 DOWN	4/1023	0.7069177842027806	0.7676127454727163	0	0	0.833070536216383	0.2889429412958844	MEPCE;SEMA4C;SOX13;IER2
Vitinoin CTD 00007069	3/780	0.7083151856050142	0.768354010620979	0	0	0.8206778206778207	0.2830239650710252	KANK2;FOSB;ATP6V0C
Premarin CTD 00005926	1/265	0.7115877447934189	0.7711258323114167	0	0	0.8087532938076416	0.2751836018179952	COMT
camptothecin MCF7 DOWN	6/1513	0.7145236966370447	0.7735276675577271	0	0	0.8420474566963366	0.2830450884143604	RARG;MEPCE;SEMA4C;SOX13;RELA;PEX14
MG-132 MCF7 UP	1/270	0.7183202676823356	0.7768554202801918	0	0	0.7935186681752061	0.26252752106801175	EGR1
fisetin PC3 DOWN	2/541	0.7208255938729882	0.7787814205160424	0	0	0.7897408713735244	0.2585280440771705	SF3B4;IER2
chlorzoxazone HL60 DOWN	5/1286	0.7217229460057457	0.7789680391126272	0	0	0.826147895820027	0.26941834948161164	BAG6;VPS51;ABHD17A;RAD23A;EMP3
puromycin HL60 UP	1/274	0.7235941469337859	0.7802043209165695	0	0	0.7817327599936296	0.25290978966907807	FOSB
chlortetracycline HL60 DOWN	4/1050	0.7261815543922886	0.7822095901520142	0	0	0.8104066857155133	0.25929384982306825	VPS51;PRKCSH;ABHD17A;BRD4
melphalan CTD 00006262	1/279	0.7300493141820608	0.7855523879367757	0	0	0.7674773224898342	0.2414815156465779	FOSB
Caspan CTD 00000180	3/808	0.7307464073830472	0.7855523879367757	0	0	0.7909730848861284	0.24811939098428978	EGR1;RAD23A;BRD4
digoxigenin MCF7 DOWN	1/283	0.7351058798342358	0.7894493714503531	0	0	0.7564369411039161	0.23278646095347516	KANK2
lanatoside C HL60 DOWN	2/563	0.7411745842564913	0.7951723334089104	0	0	0.7579087579087579	0.22700813021902957	KANK2;CHST12
vorinostat HL60 DOWN	2/569	0.7465029431535675	0.7993946328463672	0	0	0.7496559877512259	0.21916621560684282	MEPCE;ADAP1
dihydroergotamine HL60 DOWN	1/293	0.747341028847069	0.7993946328463672	0	0	0.7301593210244193	0.2126469763908373	CHST12
luteolin HL60 DOWN	1/293	0.747341028847069	0.7993946328463672	0	0	0.7301593210244193	0.2126469763908373	CHST12
ajmaline HL60 UP	1/294	0.7485333537907588	0.799554829131653	0	0	0.7276302121976554	0.21075046195860014	ZNF205
COUMESTROL CTD 00005717	7/1812	0.7489783376144881	0.799554829131653	0	0	0.8162983959286221	0.23594714749907866	EGR1;MEPCE;EPS15L1;COMT;AAAS;JUNB;IER2
OCHRATOXIN A CTD 00001202	1/297	0.7520770320182287	0.8020662791861071	0	0	0.7201454171562868	0.20518132909124384	JUNB
levonorgestrel HL60 DOWN	1/300	0.7555713017099546	0.8049942015244809	0	0	0.7128108186709321	0.1997874180786254	RANBP3
sulfaguanidine PC3 DOWN	2/583	0.7585758015311835	0.8073950362831904	0	0	0.7310623971553404	0.20200171450016252	EPS15L1;NR1D1
simvastatin CTD 00007319	1/304	0.7601546468118823	0.8074765269987879	0	0	0.7032572822499641	0.19285662416128344	RELA
17-Ethynyl estradiol CTD 00005932	1/304	0.7601546468118823	0.8074765269987879	0	0	0.7032572822499641	0.19285662416128344	EGR1
