gene,logFC,pval,abs_logFC
238594_x_at,1.912008247278039,2.1217360831764437e-17,1.912008247278039
221669_s_at,-1.090254551840391,2.130720717905473e-17,1.090254551840391
212872_s_at,-1.414940322274509,2.1425640951670505e-17,1.414940322274509
223879_s_at,-2.2543306514447057,2.231555777443811e-17,2.2543306514447057
224853_at,-2.4256043914925494,2.3158160198023533e-17,2.4256043914925494
203154_s_at,1.851708103891763,2.3755448090917958e-17,1.851708103891763
225095_at,-2.0733701985482353,2.466764136495144e-17,2.0733701985482353
217970_s_at,-1.2984599654431381,2.488969914843004e-17,1.2984599654431381
219893_at,1.4676967539298045,2.6846843062482646e-17,1.4676967539298045
200849_s_at,-1.475331945581173,2.7211744449924603e-17,1.475331945581173
212301_at,-1.163154133456862,2.728203685450117e-17,1.163154133456862
227267_at,-1.7845761412952932,2.8278680681942233e-17,1.7845761412952932
203338_at,-1.9978649054333317,2.861841620761547e-17,1.9978649054333317
224896_s_at,-1.9968799348341166,2.8872649901529746e-17,1.9968799348341166
214172_x_at,-1.7258071103572536,2.896998143747773e-17,1.7258071103572536
209600_s_at,-1.4644539380141186,2.955740983170617e-17,1.4644539380141186
232101_s_at,-1.6445594733909807,3.017737327653926e-17,1.6445594733909807
205171_at,-1.9607409669600013,3.0754293223044506e-17,1.9607409669600013
228495_at,-1.5034617058694133,3.08034957581396e-17,1.5034617058694133
212986_s_at,-1.6954222934945093,3.100012515952103e-17,1.6954222934945093
226270_at,-1.5165214956835271,3.1958306313332585e-17,1.5165214956835271
225517_at,-1.6416073020113728,3.2580014658938016e-17,1.6416073020113728
201915_at,-1.5347102156396089,3.3333784960747194e-17,1.5347102156396089
222387_s_at,-2.70613033579804,3.416413288321645e-17,2.70613033579804
209778_at,-1.6095135058047072,3.629469166635005e-17,1.6095135058047072
239392_s_at,-2.4422588628215696,3.6415684271487184e-17,2.4422588628215696
219376_at,-1.9772680311129411,3.7279954691818416e-17,1.9772680311129411
46665_at,1.2471720148043115,3.8823816533034916e-17,1.2471720148043115
219939_s_at,-1.2704248552203907,4.07814342279817e-17,1.2704248552203907
213934_s_at,-2.3113784300623523,4.2518071886030674e-17,2.3113784300623523
203258_at,1.0962389048427479,4.371204007153701e-17,1.0962389048427479
227978_s_at,-1.8025845615592164,4.41403994578195e-17,1.8025845615592164
201308_s_at,-2.3373846605015682,4.474586219321858e-17,2.3373846605015682
201500_s_at,1.2635272063588232,4.551529076265126e-17,1.2635272063588232
218534_s_at,-1.7173897548772539,4.6703510731903936e-17,1.7173897548772539
201229_s_at,-1.5725004358509809,4.774940626922525e-17,1.5725004358509809
201180_s_at,-1.0805862931176478,4.7758804955113634e-17,1.0805862931176478
227404_s_at,3.8134444426874525,4.80601716418123e-17,3.8134444426874525
208319_s_at,-1.613772032109802,4.882641521543797e-17,1.613772032109802
203406_at,-1.3821242899843122,5.006793249015705e-17,1.3821242899843122
212979_s_at,-2.3323109372647046,5.13449583018572e-17,2.3323109372647046
218236_s_at,-1.6994117300227458,5.151548075248664e-17,1.6994117300227458
237878_at,1.6192295889149007,5.208739209710432e-17,1.6192295889149007
219675_s_at,-1.3718338660556864,5.244797215324476e-17,1.3718338660556864
201352_at,-1.0621608114643148,5.415499318160265e-17,1.0621608114643148
206006_s_at,-1.634136749962745,5.61533022373073e-17,1.634136749962745
225099_at,-1.7457529335862745,5.620677836613777e-17,1.7457529335862745
213206_at,-1.217438114274902,5.670836798788576e-17,1.217438114274902
211952_at,-1.4474737643678424,5.978555097659153e-17,1.4474737643678424
201855_s_at,-1.674128706542744,6.140095111282252e-17,1.674128706542744
201299_s_at,-2.3585538401972537,6.252354555057515e-17,2.3585538401972537
211069_s_at,-0.8735190316062749,6.270266979799408e-17,0.8735190316062749
239795_at,1.5569903983219606,6.360368675810331e-17,1.5569903983219606
223263_s_at,-2.258876953670197,6.46786184419409e-17,2.258876953670197
242658_at,1.338114707691374,6.63154364364371e-17,1.338114707691374
219798_s_at,1.2282154948384303,6.662312919364211e-17,1.2282154948384303
201255_x_at,1.0368739639647035,6.784669568985578e-17,1.0368739639647035
201531_at,2.893498268613726,6.858066802413346e-17,2.893498268613726
225025_at,2.3497764102945107,7.117308919672237e-17,2.3497764102945107
208832_at,-1.064799330190981,7.427197001372614e-17,1.064799330190981
218947_s_at,-1.959520849925882,7.561952337768192e-17,1.959520849925882
219070_s_at,1.660288127678041,7.579775008516911e-17,1.660288127678041
233078_at,-1.6131558694964698,7.711625546535905e-17,1.6131558694964698
201198_s_at,-1.7850189937050978,7.911534280405467e-17,1.7850189937050978
220765_s_at,1.631608609275295,7.97155401850377e-17,1.631608609275295
210947_s_at,-1.4386160727921569,8.018847482505463e-17,1.4386160727921569
213899_at,-2.183337842157256,8.227483850185188e-17,2.183337842157256
227601_at,-1.3507550760807847,8.233527705620666e-17,1.3507550760807847
226888_at,-0.9414314009980442,8.431037272434824e-17,0.9414314009980442
222771_s_at,-2.177232590052548,8.44065974494335e-17,2.177232590052548
201460_at,1.367151236785098,8.776529204194888e-17,1.367151236785098
209512_at,-2.427840068196078,8.816508776808859e-17,2.427840068196078
1555920_at,-2.7519412226682354,8.830018770211763e-17,2.7519412226682354
227836_at,-1.472250928072552,9.33857793131582e-17,1.472250928072552
202639_s_at,1.1701199860572542,9.42718510111435e-17,1.1701199860572542
208744_x_at,-2.448390891549802,9.561978707966752e-17,2.448390891549802
224247_s_at,-1.6665654796521556,9.596680029522367e-17,1.6665654796521556
225373_at,2.0622034208854894,9.828130870856701e-17,2.0622034208854894
212994_at,-1.5271823104149016,9.860566643365169e-17,1.5271823104149016
227514_at,-2.232367892613726,9.860899427193621e-17,2.232367892613726
227284_at,-1.129358324598039,1.0066779844133779e-16,1.129358324598039
202745_at,-1.5557209211596081,1.0076050031665713e-16,1.5557209211596081
226874_at,-1.6825310341729418,1.0444756999428065e-16,1.6825310341729418
215096_s_at,-1.114913414901178,1.0517713180915526e-16,1.114913414901178
227523_s_at,-1.599143495621571,1.0620103651504304e-16,1.599143495621571
226422_at,-0.9926722842972566,1.077312191818527e-16,0.9926722842972566
224604_at,-1.044261215333334,1.093363884707085e-16,1.044261215333334
210568_s_at,-1.7957763477156865,1.168455796744065e-16,1.7957763477156865
200848_at,-1.728630891531374,1.1965657905955511e-16,1.728630891531374
203203_s_at,-2.0454742836054916,1.2001308154226292e-16,2.0454742836054916
216671_x_at,1.3184540005282352,1.2183033325104396e-16,1.3184540005282352
233013_x_at,-1.4071435473411764,1.2351042933919477e-16,1.4071435473411764
213491_x_at,-1.0370951116047067,1.2501582723578388e-16,1.0370951116047067
225971_at,-1.689093864749414,1.3056211747278098e-16,1.689093864749414
204189_at,1.3063367026207846,1.3294054484763664e-16,1.3063367026207846
222617_s_at,-1.5964567716603915,1.340232618855063e-16,1.5964567716603915
210104_at,-1.7472501495227473,1.373264018692231e-16,1.7472501495227473
218735_s_at,-1.0715293068835292,1.4129931762458026e-16,1.0715293068835292
224693_at,-1.8460462672490205,1.4272220077270028e-16,1.8460462672490205
222389_s_at,-1.4749414322039218,1.43290197490638e-16,1.4749414322039218
223107_s_at,-1.0207008949176481,1.4604823126068197e-16,1.0207008949176481
218967_s_at,-2.187226324520391,1.481173621668451e-16,2.187226324520391
229617_x_at,1.3331464276427458,1.4867866090589944e-16,1.3331464276427458
202170_s_at,-1.7495062315243146,1.5078910146550045e-16,1.7495062315243146
213399_x_at,-1.0309145819654901,1.54613785604407e-16,1.0309145819654901
229164_s_at,1.9774500648976483,1.5468582157730987e-16,1.9774500648976483
40189_at,-1.2491993630949025,1.5753793786206082e-16,1.2491993630949025
212006_at,-1.8090384666533321,1.5973877193307856e-16,1.8090384666533321
211979_at,-1.0747796988266662,1.618007700809885e-16,1.0747796988266662
225900_at,-1.7050853570549007,1.6462554250096146e-16,1.7050853570549007
212017_at,-0.968051830054117,1.7160346551683527e-16,0.968051830054117
200891_s_at,-1.0175876174862761,1.7309083290814768e-16,1.0175876174862761
202171_at,-1.5267049585815666,1.7731586809337306e-16,1.5267049585815666
208809_s_at,-1.259322183209413,1.794469561821377e-16,1.259322183209413
218185_s_at,-1.5305509503635282,1.8143663684688885e-16,1.5305509503635282
216105_x_at,1.3933162165270563,1.8606055537861247e-16,1.3933162165270563
209127_s_at,-1.724713091284313,1.8949425520601068e-16,1.724713091284313
1569296_a_at,2.045289921925097,1.9315363423778958e-16,2.045289921925097
212378_at,-1.692436435902354,1.9333813506524177e-16,1.692436435902354
212073_at,-1.4958675435525484,1.9663782949395588e-16,1.4958675435525484
214113_s_at,-1.332278307288627,1.977270414198998e-16,1.332278307288627
206813_at,1.9431095664639226,2.0539100697454383e-16,1.9431095664639226
202049_s_at,-1.6389099831105893,2.180719971932594e-16,1.6389099831105893
226678_at,1.3584008710352946,2.1906617408378475e-16,1.3584008710352946
230411_at,-1.539811109320393,2.280650083751538e-16,1.539811109320393
220964_s_at,1.4262475045078453,2.3473746569994584e-16,1.4262475045078453
210111_s_at,-1.0327760333058844,2.5262678084836514e-16,1.0327760333058844
242919_at,-1.3799626848949016,2.5691090993079353e-16,1.3799626848949016
209358_at,-1.0526939797051007,2.592618764644429e-16,1.0526939797051007
31637_s_at,2.010636222602745,2.6006325314273097e-16,2.010636222602745
224872_at,-1.020707847562746,2.6270017141576243e-16,1.020707847562746
225765_at,-1.130033728436862,2.6372625702185467e-16,1.130033728436862
210555_s_at,-1.3980694322286285,2.7863737320960356e-16,1.3980694322286285
208845_at,-0.9133030107686277,2.79143046000746e-16,0.9133030107686277
200655_s_at,-1.0280769705121546,2.80611034862098e-16,1.0280769705121546
1557820_at,-1.0696440689239228,2.859239060664016e-16,1.0696440689239228
209229_s_at,1.013168044005881,2.9122446540467885e-16,1.013168044005881
1558136_s_at,-1.748913962523921,2.9740936848705664e-16,1.748913962523921
218842_at,-1.8916720068674504,3.0252782159194784e-16,1.8916720068674504
1555575_a_at,0.9262598229568635,3.065567674172603e-16,0.9262598229568635
201573_s_at,-1.114104582244705,3.126788784376737e-16,1.114104582244705
238228_at,1.7287190259733336,3.1467104995923285e-16,1.7287190259733336
212720_at,-2.4601893365776464,3.2553884287980356e-16,2.4601893365776464
233559_s_at,-1.9766397550384327,3.2679204454379253e-16,1.9766397550384327
225128_at,-1.8422075336239212,3.2741006267365986e-16,1.8422075336239212
225925_s_at,-1.8728714220192124,3.318183905652208e-16,1.8728714220192124
218239_s_at,-1.3055009897819616,3.334601632851654e-16,1.3055009897819616
213885_at,1.459865991504313,3.3462810153979754e-16,1.459865991504313
213026_at,-1.1486919446525476,3.4683688692183216e-16,1.1486919446525476
218914_at,1.28167219606941,3.5085467585782004e-16,1.28167219606941
224726_at,-2.6107946785670597,3.5658466339124526e-16,2.6107946785670597
218075_at,1.5445000342376485,3.6157616850082694e-16,1.5445000342376485
209044_x_at,1.296109333530982,3.6435719468759307e-16,1.296109333530982
203321_s_at,-1.1011597342580393,3.7027269092834276e-16,1.1011597342580393
222798_at,-1.8354582387137253,3.7194446626792748e-16,1.8354582387137253
201602_s_at,-1.9727838441419587,3.7450850302432076e-16,1.9727838441419587
217777_s_at,-2.1390819556121556,3.763263777551241e-16,2.1390819556121556
223950_s_at,1.8817542314337254,3.777459475588682e-16,1.8817542314337254
225744_at,1.3475624665733328,3.7899396221889035e-16,1.3475624665733328
1569111_at,2.7983637570917645,3.8102509930351017e-16,2.7983637570917645
1554726_at,-2.3380705805270576,3.9622934354181966e-16,2.3380705805270576
52741_at,1.1883767756058816,3.984913929752048e-16,1.1883767756058816
201513_at,-1.7141151298815682,3.994492306658279e-16,1.7141151298815682
217719_at,-1.0374393499921553,3.9993188207969607e-16,1.0374393499921553
217625_x_at,1.1604925299180389,4.0644401237845726e-16,1.1604925299180389
230479_at,-1.789990699954508,4.0881384023962097e-16,1.789990699954508
222687_s_at,-1.7830838523270582,4.136742149083176e-16,1.7830838523270582
203803_at,-2.6932462922768634,4.1434092705108763e-16,2.6932462922768634
200843_s_at,-1.3009617156043163,4.1510146156718777e-16,1.3009617156043163
223465_at,-1.9827295246360785,4.423872963766599e-16,1.9827295246360785
220659_s_at,1.1084512190968612,4.429591874474354e-16,1.1084512190968612
224514_x_at,1.2955272004886265,4.450934132038601e-16,1.2955272004886265
227684_at,1.3384431311152936,4.50790708952639e-16,1.3384431311152936
225596_at,1.2665972227925488,4.524706462916121e-16,1.2665972227925488
225770_at,-1.3571431524917656,4.541399800178832e-16,1.3571431524917656
1568618_a_at,-1.6589240662482378,4.56582733325384e-16,1.6589240662482378
212857_x_at,-0.7677769579333358,4.578512445283898e-16,0.7677769579333358
221536_s_at,-1.4520257319478418,4.583211277060304e-16,1.4520257319478418
210208_x_at,1.0389475457819604,4.587748029761602e-16,1.0389475457819604
235324_at,-1.495235488895685,4.590267124766293e-16,1.495235488895685
202053_s_at,-1.45775378576392,4.721991342707087e-16,1.45775378576392
222826_at,-2.403536835869806,4.742730582713976e-16,2.403536835869806
204278_s_at,-1.8197561923890184,4.790643462510801e-16,1.8197561923890184
1555543_a_at,-1.908381509276862,4.792490971708765e-16,1.908381509276862
208617_s_at,-1.4448896197498033,4.816263254758171e-16,1.4448896197498033
231843_at,-1.602693225002354,4.825298108960436e-16,1.602693225002354
1558699_a_at,-2.0782010757392158,4.826022273126822e-16,2.0782010757392158
202294_at,-0.8423694824415691,4.829988083542e-16,0.8423694824415691
218742_at,1.1742122519329419,4.935530826341288e-16,1.1742122519329419
213021_at,-1.1795276097156853,4.983293416910223e-16,1.1795276097156853
226574_at,-0.9617131858152952,5.05965809855321e-16,0.9617131858152952
224800_at,-1.0801387491305885,5.109869799641927e-16,1.0801387491305885
229732_at,-1.5838720860505884,5.199374885978026e-16,1.5838720860505884
224994_at,-1.6359811469078425,5.238913207427446e-16,1.6359811469078425
204177_s_at,-1.5020038909258826,5.283051143705551e-16,1.5020038909258826
204384_at,-1.3092754879454906,5.365854195909375e-16,1.3092754879454906
223404_s_at,-1.2126537492694123,5.511725366167603e-16,1.2126537492694123
201732_s_at,-1.741010296362746,5.542568821907883e-16,1.741010296362746
201266_at,-1.3681607803694131,5.606751185319474e-16,1.3681607803694131
1553099_at,-1.8988489595454903,5.744922424607687e-16,1.8988489595454903
224563_at,-2.795584076355686,5.788967884390806e-16,2.795584076355686
201783_s_at,1.2674890286556835,5.794301655026922e-16,1.2674890286556835
202401_s_at,1.1350428613113728,5.880181517714754e-16,1.1350428613113728
225277_at,1.3231606763996044,5.984190498942825e-16,1.3231606763996044
213189_at,-1.7150171382858828,6.121709066927186e-16,1.7150171382858828
220329_s_at,-1.7014962964937244,6.130952167153247e-16,1.7014962964937244
222406_s_at,-2.285663101776862,6.145072338948852e-16,2.285663101776862
36994_at,1.3075906044431367,6.279264670422508e-16,1.3075906044431367
209513_s_at,-1.287213376514119,6.29503135194201e-16,1.287213376514119
203729_at,2.059502691218036,6.337892292021681e-16,2.059502691218036
225134_at,1.4830616301898054,6.76179104490229e-16,1.4830616301898054
208664_s_at,-2.522694870502745,6.7639292304892e-16,2.522694870502745
33814_at,1.7341227838478428,6.772201174075882e-16,1.7341227838478428
200910_at,-1.0807640476807858,6.838106016609229e-16,1.0807640476807858
212897_at,-1.5165246728643131,6.865840358691042e-16,1.5165246728643131
219008_at,-1.6049291057490187,7.040212747235779e-16,1.6049291057490187
203503_s_at,1.3888171202145108,7.049125293380376e-16,1.3888171202145108
216835_s_at,0.9704740827815685,7.219339106152237e-16,0.9704740827815685
205146_x_at,1.2854493544650998,7.265047215018928e-16,1.2854493544650998
220408_x_at,-1.5482309881486271,7.284444564135164e-16,1.5482309881486271
224309_s_at,-0.938982999352941,7.339116292695931e-16,0.938982999352941
205684_s_at,-1.6862584686062743,7.348275596941753e-16,1.6862584686062743
216941_s_at,-1.4929137642878425,7.415060568207403e-16,1.4929137642878425
221735_at,-1.5009648335309844,7.505839468393596e-16,1.5009648335309844
212804_s_at,-1.7947060092392153,7.531516881015344e-16,1.7947060092392153
208932_at,1.2921637145941176,7.549362988726096e-16,1.2921637145941176
212098_at,-1.3624242760725496,7.589269754667146e-16,1.3624242760725496
205062_x_at,-1.4371628453756866,7.639017626427591e-16,1.4371628453756866
210257_x_at,-1.645227972670197,7.651329622468112e-16,1.645227972670197
212047_s_at,1.2944436329329427,8.017457257917519e-16,1.2944436329329427
218361_at,-0.8798188574701946,8.102744219927582e-16,0.8798188574701946
202128_at,-1.479331403565098,8.133962471821882e-16,1.479331403565098
209538_at,-1.229142991230983,8.147416964072124e-16,1.229142991230983
212157_at,-1.922408600016471,8.382030257886147e-16,1.922408600016471
214876_s_at,-1.6260284321356853,8.58954794739711e-16,1.6260284321356853
218551_at,1.3702177627599994,8.719274366544911e-16,1.3702177627599994
222761_at,-1.6242570222223538,8.820560005989497e-16,1.6242570222223538
205070_at,-1.294454061670197,8.878030401701477e-16,1.294454061670197
1555900_at,-0.9560735744925477,8.956367901065537e-16,0.9560735744925477
219379_x_at,1.4749101845125487,8.96485813892257e-16,1.4749101845125487
201948_at,-1.915246387865884,9.001772968598503e-16,1.915246387865884
225641_at,0.8889425599141161,9.085677304296873e-16,0.8889425599141161
218576_s_at,-1.3036130796349052,9.08608384080704e-16,1.3036130796349052
223176_at,-2.007352970385883,9.131888727904227e-16,2.007352970385883
1558254_s_at,-2.2015713273364703,9.166644387011953e-16,2.2015713273364703
238346_s_at,-1.73799246913451,9.216780376328698e-16,1.73799246913451
225194_at,-1.5583889094592163,9.31946237430778e-16,1.5583889094592163
208615_s_at,-1.7547750894109786,9.326496310318267e-16,1.7547750894109786
225087_at,-1.2271087591313723,9.536295745793265e-16,1.2271087591313723
222522_x_at,-1.0940066370784303,9.576173544469786e-16,1.0940066370784303
203082_at,-1.326721560973727,9.69080185159541e-16,1.326721560973727
212417_at,-1.8301674061419622,9.9823722461258e-16,1.8301674061419622
1552628_a_at,-1.5622910122717641,1.0187277118619167e-15,1.5622910122717641
202462_s_at,-1.404522843700395,1.0260207138889022e-15,1.404522843700395
217969_at,1.6003711781050995,1.0557879783901707e-15,1.6003711781050995
226090_x_at,-1.8848649962713724,1.0591548394087965e-15,1.8848649962713724
221423_s_at,-2.341734105465491,1.0687434929015454e-15,2.341734105465491
214080_x_at,2.1525635550717634,1.1334314886427357e-15,2.1525635550717634
201888_s_at,-1.9589950606231366,1.1509845684430633e-15,1.9589950606231366
212746_s_at,-1.6318975105239222,1.1539823909695777e-15,1.6318975105239222
209520_s_at,-1.908719781726667,1.1544492974113612e-15,1.908719781726667
201132_at,-1.1583251467199975,1.1581414914238096e-15,1.1583251467199975
203166_at,-1.0792265689745104,1.160065100129351e-15,1.0792265689745104
212634_at,-2.2425842725756855,1.1694609376189104e-15,2.2425842725756855
202486_at,-1.4519224361952947,1.1785414872450876e-15,1.4519224361952947
202051_s_at,-1.22256912067294,1.1811988336046086e-15,1.22256912067294
225371_at,-1.0913800875164705,1.2038861148444335e-15,1.0913800875164705
228208_x_at,-1.6317899986745106,1.2100970245797292e-15,1.6317899986745106
227049_at,-1.2741879169858858,1.2114725316875944e-15,1.2741879169858858
222436_s_at,-1.0343646275031357,1.2285952988810264e-15,1.0343646275031357
229017_s_at,-1.312641830230981,1.2305657488132185e-15,1.312641830230981
1552611_a_at,-2.2815820757705856,1.2306927323209307e-15,2.2815820757705856
222190_s_at,1.2516644517878435,1.2432171902450484e-15,1.2516644517878435
200948_at,1.2149226913145093,1.253825619569062e-15,1.2149226913145093
211612_s_at,-2.2536469352698028,1.2556727674045195e-15,2.2536469352698028
222388_s_at,-1.1364349846564714,1.2727161012787163e-15,1.1364349846564714
221191_at,2.4515885421105885,1.31408846292588e-15,2.4515885421105885
218146_at,-1.0558121460196048,1.3161076473349828e-15,1.0558121460196048
212948_at,1.1035646506058798,1.318430587093643e-15,1.1035646506058798
227896_at,-2.01870394461804,1.3216509397610145e-15,2.01870394461804
224933_s_at,-2.045031318929409,1.3535157576239582e-15,2.045031318929409
201101_s_at,-2.641333513681567,1.3617569617831672e-15,2.641333513681567
219150_s_at,1.7699660919607858,1.3621843295412618e-15,1.7699660919607858
221063_x_at,1.1753407542313727,1.3674791413658748e-15,1.1753407542313727
213859_x_at,-1.4483410557980374,1.380517017441182e-15,1.4483410557980374
227600_at,-1.3208264616964707,1.383559439844429e-15,1.3208264616964707
205611_at,1.6240512095584316,1.4027261335223424e-15,1.6240512095584316
201351_s_at,-1.49107861892157,1.4267482216068599e-15,1.49107861892157
225970_at,-1.7762309946721562,1.4372886038430282e-15,1.7762309946721562
234405_s_at,-1.466704317890196,1.4378177277216133e-15,1.466704317890196
200958_s_at,-1.0058756552549006,1.4627835067844415e-15,1.0058756552549006
201593_s_at,-1.4376610858619614,1.4682126155424022e-15,1.4376610858619614
223178_s_at,-2.2326235156843133,1.4753777502307952e-15,2.2326235156843133
226993_at,-1.1136924520905858,1.4881784683706979e-15,1.1136924520905858
226831_at,-1.2606740464243131,1.4901902719286196e-15,1.2606740464243131
225055_at,-1.3201061020305875,1.4954104389015087e-15,1.3201061020305875
218509_at,1.1632165249113724,1.4987866654881578e-15,1.1632165249113724
201887_at,-1.0908901918219591,1.5100192776728049e-15,1.0908901918219591
209055_s_at,-1.6307895138898036,1.5342236815678293e-15,1.6307895138898036
218762_at,1.4304388748082362,1.5343707940543774e-15,1.4304388748082362
225875_s_at,-1.5740495413760778,1.5419253255683357e-15,1.5740495413760778
218108_at,-1.2522872667662739,1.5442360572641907e-15,1.2522872667662739
210114_at,-1.3382335354741173,1.5563169494017125e-15,1.3382335354741173
212604_at,-1.23380266472941,1.5565860645934535e-15,1.23380266472941
244677_at,1.953591007909803,1.5646319310526467e-15,1.953591007909803
201498_at,-1.1406683154137287,1.5701728941589787e-15,1.1406683154137287
227967_at,-1.1498865139882364,1.5838030551674955e-15,1.1498865139882364
200956_s_at,-1.8061127160772559,1.5981613745631474e-15,1.8061127160772559
212007_at,-1.681528025546669,1.6329507031927888e-15,1.681528025546669
225205_at,-1.1263156496639208,1.6351692897578667e-15,1.1263156496639208
209862_s_at,-1.8907421892596084,1.6502162322946198e-15,1.8907421892596084
203493_s_at,-1.9895310687301961,1.6571785266102843e-15,1.9895310687301961
213981_at,1.2197904562635298,1.6591956149151764e-15,1.2197904562635298
210191_s_at,-2.007644221462354,1.6861692184919802e-15,2.007644221462354
213123_at,-1.1942020871368646,1.7079827035677835e-15,1.1942020871368646
224943_at,-2.3212295060227435,1.7118546222101594e-15,2.3212295060227435
217718_s_at,-1.0616674016690197,1.7136516081491405e-15,1.0616674016690197
210685_s_at,-0.8955333026250987,1.7181282936655038e-15,0.8955333026250987
200679_x_at,-1.507310299378826,1.7209068869555907e-15,1.507310299378826
222955_s_at,-1.3457530418109815,1.7209427233234655e-15,1.3457530418109815
221267_s_at,1.420703184225097,1.7230003902964217e-15,1.420703184225097
213300_at,1.359515207321568,1.7410482812047374e-15,1.359515207321568
205809_s_at,-2.0169130565435296,1.7450035598216302e-15,2.0169130565435296
206437_at,1.1446501739203914,1.748244363282281e-15,1.1446501739203914
201833_at,-1.2942313888207817,1.7740842983593561e-15,1.2942313888207817
218682_s_at,-1.3530415195874506,1.7745601521663017e-15,1.3530415195874506
227375_at,-1.8566701909231371,1.8167461690193434e-15,1.8566701909231371
234488_s_at,-2.0107787882717636,1.8176881082089904e-15,2.0107787882717636
232438_at,1.0187225745184314,1.8220612938211334e-15,1.0187225745184314
203212_s_at,-1.4221384046890186,1.828170867547992e-15,1.4221384046890186
212089_at,1.4818016178352922,1.8670708552706294e-15,1.4818016178352922
210041_s_at,-1.7409667426819606,1.871957433791651e-15,1.7409667426819606
208663_s_at,-2.3398284852349036,1.896615679798852e-15,2.3398284852349036
212934_at,-1.2480265947952924,1.898932612545275e-15,1.2480265947952924
220525_s_at,1.104084536013728,1.906738526334309e-15,1.104084536013728
205424_at,1.0893430315176476,1.9121491262653067e-15,1.0893430315176476
209790_s_at,-1.7967018562694097,1.918374079201964e-15,1.7967018562694097
201529_s_at,-1.8954413106141175,1.9567280703899033e-15,1.8954413106141175
201828_x_at,1.1694789582313732,1.9576034966932535e-15,1.1694789582313732
209259_s_at,-1.558706759102746,1.9601486657673545e-15,1.558706759102746
201575_at,-0.9004155907294145,1.9903734480630848e-15,0.9004155907294145
214448_x_at,0.9670842406690197,2.0016924897467413e-15,0.9670842406690197
201046_s_at,1.551749803066274,2.0033631115119924e-15,1.551749803066274
201935_s_at,-2.281807744624313,2.003497604231408e-15,2.281807744624313
204186_s_at,-1.7420094350015658,2.008853486698224e-15,1.7420094350015658
230071_at,-1.5102312508894116,2.0136232348017857e-15,1.5102312508894116
224892_at,-1.1571716201372535,2.0267249255429574e-15,1.1571716201372535
218757_s_at,-2.129816629018822,2.03805014119874e-15,2.129816629018822
218743_at,1.4365761827113728,2.0730035459481947e-15,1.4365761827113728
218209_s_at,-1.5534967253611756,2.0882308497281588e-15,1.5534967253611756
227562_at,-1.5342825461333343,2.1074200419359702e-15,1.5342825461333343
226714_at,1.0913280871588205,2.1252352165452443e-15,1.0913280871588205
210312_s_at,-0.8493206588890185,2.1314998851961436e-15,0.8493206588890185
203449_s_at,-1.4083793012341168,2.1616195532956056e-15,1.4083793012341168
212129_at,-1.0744621108600008,2.1684033753902074e-15,1.0744621108600008
234304_s_at,-1.6190558160764716,2.2108236361383e-15,1.6190558160764716
202651_at,-1.2604105349470593,2.2243380613210727e-15,1.2604105349470593
233873_x_at,-1.309301328454902,2.224927687633938e-15,1.309301328454902
204573_at,-1.1962514709415704,2.2313648370971985e-15,1.1962514709415704
225876_at,-1.2513095476498028,2.2314496355306005e-15,1.2513095476498028
224619_at,-1.145344858058822,2.233080100143991e-15,1.145344858058822
206416_at,1.1356419608972548,2.2361930026889803e-15,1.1356419608972548
223087_at,-1.2271179839956847,2.2506805310708337e-15,1.2271179839956847
217779_s_at,-1.0916692408298054,2.2756510014883033e-15,1.0916692408298054
218269_at,-1.270688792627059,2.302141627434759e-15,1.270688792627059
1554667_s_at,-1.6655842889007832,2.3290477696310646e-15,1.6655842889007832
221815_at,-1.544697388890981,2.3855073883135488e-15,1.544697388890981
222157_s_at,-1.399221211770981,2.3856231757430913e-15,1.399221211770981
208994_s_at,-1.4313059268058828,2.4102963090447514e-15,1.4313059268058828
216508_x_at,-1.4021262298200003,2.4320701677472938e-15,1.4021262298200003
241373_at,0.9596957963313733,2.4323203380757485e-15,0.9596957963313733
209688_s_at,-1.5039964671756856,2.4497563617221682e-15,1.5039964671756856
222925_at,-2.3763047881439237,2.4596426974094366e-15,2.3763047881439237
212890_at,1.2898106390262765,2.473251524163802e-15,1.2898106390262765
217299_s_at,-1.7602262112184324,2.4817562890251748e-15,1.7602262112184324
212166_at,-1.4453499776329393,2.4878065285714687e-15,1.4453499776329393
201810_s_at,-1.706907686298825,2.5317340978617427e-15,1.706907686298825
202231_at,-1.024373158906668,2.5428136990167016e-15,1.024373158906668
221987_s_at,-1.4338385778698033,2.551428377423014e-15,1.4338385778698033
226543_at,-1.8675414767372551,2.5615180008468002e-15,1.8675414767372551
221863_at,1.2261390872725495,2.6007764630424826e-15,1.2261390872725495
224747_at,-1.1285623019552915,2.602506304888614e-15,1.1285623019552915
218324_s_at,-1.990875652159609,2.616120654992727e-15,1.990875652159609
209857_s_at,0.9791900225839214,2.6441379567707123e-15,0.9791900225839214
203752_s_at,1.4295367123372564,2.6508843948913378e-15,1.4295367123372564
219445_at,1.2498749247282364,2.6662189987157644e-15,1.2498749247282364
225294_s_at,2.0670675517372548,2.6690152318915443e-15,2.0670675517372548
233208_x_at,-1.2741836517074514,2.6841641195950164e-15,1.2741836517074514
201052_s_at,1.0321509239298052,2.6945507338282925e-15,1.0321509239298052
227237_x_at,1.057295842679606,2.7371691742455047e-15,1.057295842679606
