sig_id,drug,pert_id,similarity_scores
CPC013_MCF7_6H:BRD-K29733039-001-01-1:10,deforolimus,BRD-K29733039-001-01-1,0.02
CPC001_VCAP_6H:BRD-K94832621-001-01-5:10,Y-134,BRD-K94832621-001-01-5,0.02
CPC011_PC3_24H:BRD-K39983086-001-04-6:10,loteprednol,BRD-K39983086-001-04-6,0.02
CPC004_HA1E_6H:BRD-K19227686-001-12-9:10,phenolphthalein,BRD-K19227686-001-12-9,0.02
LJP001_MCF7_6H:BRD-A68739437-001-02-8:10,NPK76-II-72-1,BRD-A68739437-001-02-8,0.02
CPC002_PC3_6H:BRD-K88677950-001-01-3:10,PD-198306,BRD-K88677950-001-01-3,0.02
CPC018_HT29_6H:BRD-K92778217-001-17-8:10,mefenamic-acid,BRD-K92778217-001-17-8,0.02
CPC009_PC3_6H:BRD-K14939371-019-01-9:10,BRD-K14939371,BRD-K14939371-019-01-9,0.02
CPC006_PC3_6H:BRD-K73789395-001-06-5:102.71,ZM-336372,BRD-K73789395-001-06-5,0.02
CPC013_SKB_24H:BRD-K37340241-001-01-9:10,BRD-K37340241,BRD-K37340241-001-01-9,0.02
CPC012_PC3_24H:BRD-K94991378-001-02-2:10,BRD-K94991378,BRD-K94991378-001-02-2,0.02
CPC003_HCC515_6H:BRD-K08554278-001-02-4:10,bisbenzimide,BRD-K08554278-001-02-4,0.02
CPC007_PC3_6H:BRD-K89383912-001-05-5:10,BRD-K89383912,BRD-K89383912-001-05-5,0.02
CPC009_PC3_6H:BRD-K39829853-019-01-0:10,BRD-K39829853,BRD-K39829853-019-01-0,0.02
CPC011_PC3_24H:BRD-K59753975-065-02-1:10,vindesine,BRD-K59753975-065-02-1,0.02
CPC012_MCF7_24H:BRD-K75128590-001-01-8:10,BRD-K75128590,BRD-K75128590-001-01-8,0.02
CPC006_SW620_6H:BRD-K69840642-001-01-4:10,ISOX,BRD-K69840642-001-01-4,0.02
CPC006_HEPG2_6H:BRD-K18190982-002-01-2:44.4,COT-10b,BRD-K18190982-002-01-2,0.02
CPC009_HCC515_6H:BRD-K28366633-001-05-2:10,BRD-K28366633,BRD-K28366633-001-05-2,0.02
CPC006_PC3_24H:BRD-K23363278-001-01-3:1,CYT-997,BRD-K23363278-001-01-3,0.02
CPC017_A375_6H:BRD-K59469039-001-03-1:10,AG-879,BRD-K59469039-001-03-1,0.02
CPC005_A375_24H:BRD-K54095730-001-01-5:10,CMPD-1,BRD-K54095730-001-01-5,0.02
CPC015_A375_6H:BRD-K04548931-003-05-8:10,pidorubicine,BRD-K04548931-003-05-8,0.02
CPC003_HA1E_6H:BRD-K72895815-001-01-4:10,SSR-69071,BRD-K72895815-001-01-4,0.02
CPC018_MCF7_6H:BRD-K36055864-001-09-3:10,cycloheximide,BRD-K36055864-001-09-3,0.02
CPC015_ASC_24H:BRD-A48237631-001-03-0:10,mitomycin-c,BRD-A48237631-001-03-0,0.02
CPC016_NPC_24H:BRD-K79353516-001-03-5:10,indolophenanthridine,BRD-K79353516-001-03-5,0.02
CPC013_HA1E_6H:BRD-K11636097-001-01-5:10,JNJ-7706621,BRD-K11636097-001-01-5,0.02
CPC014_PC3_24H:BRD-A77577770-001-03-4:10,BRD-A77577770,BRD-A77577770-001-03-4,0.02
CPC009_A549_24H:BRD-K52321331-019-01-2:10,BRD-K52321331,BRD-K52321331-019-01-2,0.02
CPC010_HT29_6H:BRD-K40941388-001-02-0:10,BRD-K40941388,BRD-K40941388-001-02-0,0.02
CPC019_MCF7_24H:BRD-K00007652-001-01-9:10,BRD-K00007652,BRD-K00007652-001-01-9,0.02
CPC015_A549_24H:BRD-A65449987-001-06-2:10,flunisolide,BRD-A65449987-001-06-2,0.02
CPC001_HA1E_24H:BRD-K34533029-001-01-0:10,tyrphostin-AG-494,BRD-K34533029-001-01-0,0.02
CPC008_PC3_6H:BRD-K92158425-001-01-5:10,BRD-K92158425,BRD-K92158425-001-01-5,0.02
CPC006_RMGI_6H:BRD-K74148702-001-03-8:48,curcumin,BRD-K74148702-001-03-8,0.02
CPC014_VCAP_24H:BRD-K79404599-001-03-6:10,enzastaurin,BRD-K79404599-001-03-6,0.02
CPC009_A375_6H:BRD-K08219523-003-02-3:10,5-nonyloxytryptamine,BRD-K08219523-003-02-3,0.02
CPC006_HT29_24H:BRD-K53414658-001-01-7:10,tivozanib,BRD-K53414658-001-01-7,0.02
CPC008_A549_6H:BRD-K57238941-001-06-2:10,BRD-K57238941,BRD-K57238941-001-06-2,0.02
CPC009_A375_6H:BRD-K40373196-001-04-4:10,KU-C104337,BRD-K40373196-001-04-4,0.02
CPC008_PC3_6H:BRD-K87726525-001-05-6:10,BRD-K87726525,BRD-K87726525-001-05-6,0.02
CPC006_PC3_6H:BRD-K25737009-001-02-0:40,CD-1530,BRD-K25737009-001-02-0,0.02
CPC003_HA1E_24H:BRD-A19037878:10,trichostatin-a,BRD-A19037878,0.02
CPC016_MCF7_24H:BRD-A49680073-001-01-9:10,cucurbitacin-i,BRD-A49680073-001-01-9,0.02
CPC002_PC3_24H:BRD-K13646352-001-01-2:10,midostaurin,BRD-K13646352-001-01-2,0.02
CPC011_PC3_6H:BRD-A88254928-065-02-5:10,salbutamol,BRD-A88254928-065-02-5,0.02
CPC014_SKB_24H:BRD-K75081836-001-01-3:10,BRD-K75081836,BRD-K75081836-001-01-3,0.02
CPC016_A549_6H:BRD-A69815203-001-05-0:10,cyclosporin-a,BRD-A69815203-001-05-0,0.02
CPC001_PC3_24H:BRD-K26521938-001-04-9:10,dinoprostone,BRD-K26521938-001-04-9,0.02
CPC014_A375_6H:BRD-K10916986-001-01-6:10,vinorelbine,BRD-K10916986-001-01-6,0.02
CPC006_VCAP_24H:BRD-A56592690-001-01-9:30,PX-12,BRD-A56592690-001-01-9,0.02
CPC010_PC3_6H:BRD-K48576794-001-08-1:10,BRD-K48576794,BRD-K48576794-001-08-1,0.02
CPC016_MCF7_6H:BRD-K93658967-001-01-7:10,aloisine,BRD-K93658967-001-01-7,0.02
CPC018_A549_6H:BRD-A20126139-001-03-4:10,medrysone,BRD-A20126139-001-03-4,0.02
CPC002_HCC515_6H:BRD-A20126139-001-03-4:10,medrysone,BRD-A20126139-001-03-4,0.02
CPC012_PC3_6H:BRD-K56653679-001-01-2:10,MD-041,BRD-K56653679-001-01-2,0.02
CPC002_PC3_6H:BRD-K54728231-001-02-3:10,endecaphyllin-x,BRD-K54728231-001-02-3,0.02
CPC014_PC3_24H:BRD-K79404599-001-03-6:10,enzastaurin,BRD-K79404599-001-03-6,0.02
CPC014_A375_6H:BRD-K67506692-001-07-9:10,tyrphostin-AG-126,BRD-K67506692-001-07-9,0.02
CPC006_JHUEM2_6H:BRD-K49371609-310-01-1:0.09,PIK-75,BRD-K49371609-310-01-1,0.02
CPC009_HA1E_6H:BRD-K79222491-001-01-5:10,BRD-K79222491,BRD-K79222491-001-01-5,0.02
CPC011_A375_6H:BRD-K82109576-065-20-2:10,vincristine,BRD-K82109576-065-20-2,0.02
CPC003_PC3_24H:BRD-K77554836-001-03-3:10,triamcinolone,BRD-K77554836-001-03-3,0.02
CPC018_MCF7_24H:BRD-K87158025-003-01-2:10,benzamil,BRD-K87158025-003-01-2,0.02
CPC013_A549_24H:BRD-K45818044-001-01-3:10,SA-425500,BRD-K45818044-001-01-3,0.02
CPC009_VCAP_6H:BRD-K11540476-001-05-1:10,EMF-BCA1-64,BRD-K11540476-001-05-1,0.02
CPC004_HEPG2_6H:BRD-K66296774-001-02-0:10,fluvastatin,BRD-K66296774-001-02-0,0.02
MUC.CP004_MCF7_6H:BRD-K37206356-001-02-1:0.3704,rhamnetin,BRD-K37206356-001-02-1,0.02
CPC011_VCAP_6H:BRD-K69650333-003-11-6:10,idarubicin,BRD-K69650333-003-11-6,0.02
CPC015_HT29_6H:BRD-K68873215-001-01-3:10,phosphodiesterase-V-inhibitor-II,BRD-K68873215-001-01-3,0.02
CPC020_MCF7_24H:BRD-K06750613-001-01-6:10,GSK-1059615,BRD-K06750613-001-01-6,0.02
CPC016_A375_6H:BRD-K06926592-001-01-7:10,tretinoin,BRD-K06926592-001-01-7,0.02
CPC011_MCF7_24H:BRD-K86003836-001-06-3:10,flubendazole,BRD-K86003836-001-06-3,0.02
CPC007_VCAP_6H:BRD-K06748700-001-05-5:10,BRD-K06748700,BRD-K06748700-001-05-5,0.02
CPC013_NPC_24H:BRD-A75931230-001-03-9:10,F-1061-0166,BRD-A75931230-001-03-9,0.02
CPC005_VCAP_6H:BRD-K55677650-003-01-1:10,CO-101244,BRD-K55677650-003-01-1,0.02
CPC018_A549_6H:BRD-K54233340-001-02-2:10,dorsomorphin,BRD-K54233340-001-02-2,0.02
CPC011_VCAP_6H:BRD-A34817987-001-24-1:10,itraconazole,BRD-A34817987-001-24-1,0.02
CPC012_NEU_24H:BRD-K25731886-001-01-3:10,BRD-K25731886,BRD-K25731886-001-01-3,0.02
CPC011_PC3_6H:BRD-K55696337-003-16-0:10,topotecan,BRD-K55696337-003-16-0,0.02
CPD001_MCF7_24H:BRD-K12539581-001-16-1:10,nocodazole,BRD-K12539581-001-16-1,0.02
CPC010_PC3_6H:BRD-K00256256-001-03-8:10,BRD-K00256256,BRD-K00256256-001-03-8,0.02
CPC014_PC3_24H:BRD-K07061353-001-01-1:10,BRD-K07061353,BRD-K07061353-001-01-1,0.02
CPC013_A549_24H:BRD-K15600710-066-01-7:10,obatoclax,BRD-K15600710-066-01-7,0.02
CPC008_PC3_6H:BRD-K16358524-001-01-4:10,BRD-K16358524,BRD-K16358524-001-01-4,0.02
CPC006_HCC515_24H:BRD-K61829047-001-01-6:10,7b-cis,BRD-K61829047-001-01-6,0.02
CPC009_PC3_6H:BRD-A60784279-001-05-6:10,BRD-A60784279,BRD-A60784279-001-05-6,0.02
CPC017_HEPG2_6H:BRD-K40919711-001-02-4:10,BAPTA-AM,BRD-K40919711-001-02-4,0.02
CPC013_HT29_6H:BRD-K45818044-001-01-3:10,SA-425500,BRD-K45818044-001-01-3,0.02
CPC019_A549_24H:BRD-K53610452-001-01-8:10,BRD-K53610452,BRD-K53610452-001-01-8,0.02
CPC005_VCAP_6H:BRD-K04210847-001-01-1:10,tamoxifen,BRD-K04210847-001-01-1,0.02
CPC004_HCC515_6H:BRD-A92177080-001-01-3:10,betamethasone,BRD-A92177080-001-01-3,0.02
CPC002_HA1E_24H:BRD-K26241953-001-01-0:10,piceatannol,BRD-K26241953-001-01-0,0.02
CPC013_PC3_24H:BRD-K47832606-001-13-7:10,floxuridine,BRD-K47832606-001-13-7,0.02
CPC001_HCC515_24H:BRD-K26134695-001-02-8:10,calpeptin,BRD-K26134695-001-02-8,0.02
CPC009_PC3_24H:BRD-K55722623-001-01-3:10,BRD-K55722623,BRD-K55722623-001-01-3,0.02
CPC008_PC3_6H:BRD-K00910650-001-01-6:10,BRD-K00910650,BRD-K00910650-001-01-6,0.02
LJP001_MCF10A_24H:BRD-K92571446-001-01-4:2,WZ-3105,BRD-K92571446-001-01-4,0.02
CPD003_MCF7_24H:BRD-K29458283-001-23-2:10,chlorambucil,BRD-K29458283-001-23-2,0.02
CPC009_HEPG2_6H:BRD-A26777759-001-01-1:10,VU-0447127-2,BRD-A26777759-001-01-1,0.02
CPC018_MCF7_6H:BRD-K77987382-001-08-2:10,mebendazole,BRD-K77987382-001-08-2,0.02
CPC003_HCC515_6H:BRD-A34205397-001-03-7:10,suloctidil,BRD-A34205397-001-03-7,0.02
CPC011_PC3_24H:BRD-K71289571-001-08-0:10,zafirlukast,BRD-K71289571-001-08-0,0.02
CPC001_VCAP_24H:BRD-K10136726-003-01-2:10,tosyllysyl-chloromethyl-ketone,BRD-K10136726-003-01-2,0.02
CPC009_PC3_24H:BRD-K23531129-001-03-2:10,KU-C104230,BRD-K23531129-001-03-2,0.02
CPC004_HCC515_24H:BRD-K36737713-001-01-6:10,AG-957,BRD-K36737713-001-01-6,0.02
CPC019_HCC515_6H:BRD-K60070073-001-02-3:10,BRD-K60070073,BRD-K60070073-001-02-3,0.02
CPC014_MCF7_6H:BRD-A59808129-001-01-7:10,guggulsterone,BRD-A59808129-001-01-7,0.02
LJP002_HS578T_24H:BRD-K19220233-001-02-3:2,JNK-9L,BRD-K19220233-001-02-3,0.02
CPC014_NPC_24H:BRD-K83794624-001-01-7:10,pirarubicin,BRD-K83794624-001-01-7,0.02
CPC006_NCIH2073_6H:BRD-K19894101-001-01-6:11.1,MST-312,BRD-K19894101-001-01-6,0.02
CPC001_HCC515_24H:BRD-K11911061-003-02-8:10,GR-127935,BRD-K11911061-003-02-8,0.02
CPC009_HT29_6H:BRD-K56593336-001-05-6:10,BRD-K56593336,BRD-K56593336-001-05-6,0.02
CPC013_MCF7_6H:BRD-K25504083-001-03-1:10,cytochalasin-d,BRD-K25504083-001-03-1,0.02
CPC019_MCF7_24H:BRD-K58479490-001-03-3:10,BRD-K58479490,BRD-K58479490-001-03-3,0.02
LJP001_HS578T_6H:BRD-K79090631-001-18-1:0.4,CGP-60474,BRD-K79090631-001-18-1,0.02
ERG005_VCAP_6H:BRD-A84481105-003-15-6:20,thioridazine,BRD-A84481105-003-15-6,0.02
CPC019_MCF7_24H:BRD-K71138616-001-01-1:10,BRD-K71138616,BRD-K71138616-001-01-1,0.02
CPC007_HT29_6H:BRD-K48199208-001-05-8:10,BRD-K48199208,BRD-K48199208-001-05-8,0.02
HOG002_MCF7_24H:BRD-K28907958-001-02-7:1.2333,CD-437,BRD-K28907958-001-02-7,0.02
LJP001_MCF10A_6H:BRD-K07691486-001-11-4:10,roscovitine,BRD-K07691486-001-11-4,0.02
CPC005_HT29_6H:BRD-K49294207-300-01-2:10,BIBU-1361,BRD-K49294207-300-01-2,0.02
CPC019_PC3_24H:BRD-K82524003-001-01-0:10,BRD-K82524003,BRD-K82524003-001-01-0,0.02
BRAF001_A375_24H:BRD-K09951645-001-02-7:0.15625,dabrafenib,BRD-K09951645-001-02-7,0.02
CPC013_PC3_6H:BRD-K49810818-001-01-0:10,sorafenib,BRD-K49810818-001-01-0,0.02
CPC004_PC3_6H:BRD-K87343924-001-02-4:10,wortmannin,BRD-K87343924-001-02-4,0.02
CPC003_HCC515_6H:BRD-K77554836-001-03-3:10,triamcinolone,BRD-K77554836-001-03-3,0.02
CVD001_HEPG2_6H:BRD-K37312348-001-05-1:15.3,kenpaullone,BRD-K37312348-001-05-1,0.02
CPC013_ASC_24H:BRD-K49810818-001-01-0:10,sorafenib,BRD-K49810818-001-01-0,0.02
CPC019_MCF7_24H:BRD-A70311631-001-05-9:10,BRD-A70311631,BRD-A70311631-001-05-9,0.02
CPC015_MCF7_6H:BRD-A05186015-003-09-9:10,bupropion,BRD-A05186015-003-09-9,0.02
CPC002_PC3_6H:BRD-K60640630-001-03-7:10,mometasone,BRD-K60640630-001-03-7,0.02
CPC014_VCAP_24H:BRD-K09191212-001-01-5:10,BRD-K09191212,BRD-K09191212-001-01-5,0.02
CPC005_HT29_6H:BRD-A76941896-003-02-0:10,doxorubicin,BRD-A76941896-003-02-0,0.02
CPC019_VCAP_6H:BRD-K74163137-001-01-6:10,BRD-K74163137,BRD-K74163137-001-01-6,0.02
CPC003_PC3_6H:BRD-K17497770-001-01-0:10,butein,BRD-K17497770-001-01-0,0.02
CPC020_VCAP_6H:BRD-K46499837-001-01-2:10,BRD-K46499837,BRD-K46499837-001-01-2,0.02
CPC011_A549_24H:BRD-K25433859-003-19-7:10,maprotiline,BRD-K25433859-003-19-7,0.02
CPD001_PC3_24H:BRD-K77987382-001-10-8:10,mebendazole,BRD-K77987382-001-10-8,0.02
CPC006_VCAP_24H:BRD-K88510285-001-01-2:0.04,bortezomib,BRD-K88510285-001-01-2,0.02
CPC011_VCAP_6H:BRD-K89732114-003-14-7:10,trifluoperazine,BRD-K89732114-003-14-7,0.02
CPC005_PC3_24H:BRD-K63430059-001-09-9:10,methoxsalen,BRD-K63430059-001-09-9,0.02
CPC009_A549_24H:BRD-K26304855-001-01-5:10,BRD-K26304855,BRD-K26304855-001-01-5,0.02
LJP001_MDAMB231_24H:BRD-K49328571-001-06-9:0.4,dasatinib,BRD-K49328571-001-06-9,0.02
CPC009_VCAP_6H:BRD-K49094915-019-01-5:10,BRD-K49094915,BRD-K49094915-019-01-5,0.02
CPC014_PC3_24H:BRD-K61480498-001-01-2:10,epoxycholesterol,BRD-K61480498-001-01-2,0.02
CPC003_PC3_6H:BRD-K35708212-331-03-1:10,ouabain,BRD-K35708212-331-03-1,0.02
CPC016_MCF7_24H:BRD-A10420615-001-03-6:10,cyclopiazonic-acid,BRD-A10420615-001-03-6,0.02
CPC006_A549_24H:BRD-K32330832-001-01-0:11.1,VER-155008,BRD-K32330832-001-01-0,0.02
BRAF001_A375_6H:BRD-K09951645-001-02-7:0.15625,dabrafenib,BRD-K09951645-001-02-7,0.02
CPC001_PC3_6H:BRD-K23478508-001-03-7:10,digoxin,BRD-K23478508-001-03-7,0.02
CPC003_PC3_6H:BRD-K63606607-001-01-8:10,bufalin,BRD-K63606607-001-01-8,0.02
CPC003_PC3_6H:BRD-K00675675-003-01-2:10,CL-82198,BRD-K00675675-003-01-2,0.02
LJP001_SKBR3_6H:BRD-K72636697-001-01-5:10,QL-X-138,BRD-K72636697-001-01-5,0.02
CPC014_HT29_6H:BRD-K53972329-001-01-3:10,ruxolitinib,BRD-K53972329-001-01-3,0.02
CPC009_A549_24H:BRD-K18724229-019-01-5:10,BRD-K18724229,BRD-K18724229-019-01-5,0.02
CPC013_MCF7_6H:BRD-A89333723-001-01-0:10,BRD-A89333723,BRD-A89333723-001-01-0,0.02
CPC010_MCF7_24H:BRD-K51350053-048-10-8:10,toremifene,BRD-K51350053-048-10-8,0.02
CPC011_VCAP_6H:BRD-K37798499-001-13-2:10,etoposide,BRD-K37798499-001-13-2,0.02
CPC002_HA1E_24H:BRD-K12867552-001-01-3:10,THM-I-94,BRD-K12867552-001-01-3,0.02
CPC006_PC3_24H:BRD-K33272502-001-01-2:40,DG-041,BRD-K33272502-001-01-2,0.02
CPC017_HT29_6H:BRD-A95696066-003-06-2:10,nisoxetine,BRD-A95696066-003-06-2,0.02
CPC019_VCAP_24H:BRD-K80094086-001-01-6:10,BRD-K80094086,BRD-K80094086-001-01-6,0.02
CPD001_PC3_24H:BRD-K88429204-001-25-2:10,pyrimethamine,BRD-K88429204-001-25-2,0.02
CPC014_MCF7_6H:BRD-K35483542-001-04-9:10,alitretinoin,BRD-K35483542-001-04-9,0.02
CPC015_A549_24H:BRD-A36010170-001-03-2:10,amcinonide,BRD-A36010170-001-03-2,0.02
CPC019_HT29_6H:BRD-K46692335-001-01-9:10,BRD-K46692335,BRD-K46692335-001-01-9,0.02
CPC019_PC3_24H:BRD-K28120860-001-02-4:10,KM-03949SC,BRD-K28120860-001-02-4,0.02
CPC009_MCF7_24H:BRD-K26304855-001-01-5:10,BRD-K26304855,BRD-K26304855-001-01-5,0.02
CPC006_SW480_6H:BRD-K60623809-001-02-0:10,SU-11652,BRD-K60623809-001-02-0,0.02
CPC020_VCAP_6H:BRD-K90027355-001-10-9:10,spironolactone,BRD-K90027355-001-10-9,0.02
CPC011_VCAP_24H:BRD-K71103788-001-04-1:10,duloxetine,BRD-K71103788-001-04-1,0.02
LJP001_HS578T_24H:BRD-K68174511-001-02-5:2,torin-2,BRD-K68174511-001-02-5,0.02
CPC008_HT29_6H:BRD-K23412959-001-05-5:10,BRD-K23412959,BRD-K23412959-001-05-5,0.02
CPC015_NPC_24H:BRD-A55393291-001-05-7:10,testosterone,BRD-A55393291-001-05-7,0.02
PCLB003_MCF7_24H:BRD-K81528515-001-01-3:10,nilotinib,BRD-K81528515-001-01-3,0.02
CPC012_ASC_24H:BRD-K02130563-001-06-4:10,panobinostat,BRD-K02130563-001-06-4,0.02
CPC012_HT29_6H:BRD-K42308740-001-01-5:10,ST-056792,BRD-K42308740-001-01-5,0.02
CPC006_HA1E_6H:BRD-A35108200-001-04-7:10,dexamethasone,BRD-A35108200-001-04-7,0.02
CPC013_A549_24H:BRD-K28115298-001-02-6:10,Broad-Sai-071,BRD-K28115298-001-02-6,0.02
DEB001_PC3_24H:BRD-K80738081-001-29-4:10,resveratrol,BRD-K80738081-001-29-4,0.02
LJP001_MCF10A_6H:BRD-K64890080-001-09-6:10,BI-2536,BRD-K64890080-001-09-6,0.02
CVD001_HUH7_6H:BRD-K81142122-001-14-1:2.5,STK-249718,BRD-K81142122-001-14-1,0.02
LJP001_SKBR3_6H:BRD-K79090631-001-18-1:0.4,CGP-60474,BRD-K79090631-001-18-1,0.02
CPC007_HT29_6H:BRD-A76641868-001-03-2:10,BRD-A76641868,BRD-A76641868-001-03-2,0.02
CPC006_HCC15_6H:BRD-K56301217-001-01-7:11.1,ABT-737,BRD-K56301217-001-01-7,0.02
CPC018_A375_6H:BRD-K01292756-001-13-6:10,pimozide,BRD-K01292756-001-13-6,0.02
CPC009_HT29_6H:BRD-K82732294-001-05-8:10,BRD-K82732294,BRD-K82732294-001-05-8,0.02
CPC012_HT29_6H:BRD-K59980915-001-01-0:10,BRD-K59980915,BRD-K59980915-001-01-0,0.02
CPC014_VCAP_6H:BRD-K00337317-001-01-7:10,NU-7441,BRD-K00337317-001-01-7,0.02
CPC006_HT29_24H:BRD-K61829047-001-01-6:10,7b-cis,BRD-K61829047-001-01-6,0.02
CPC017_HEPG2_6H:BRD-K16444452-001-03-4:10,ibudilast,BRD-K16444452-001-03-4,0.02
CPC013_PC3_24H:BRD-K07881437-001-01-2:10,danusertib,BRD-K07881437-001-01-2,0.02
CPC017_A375_6H:BRD-K26669427-001-01-0:10,WR-216174,BRD-K26669427-001-01-0,0.02
CPC006_MCF7_24H:BRD-K12762134-001-01-3:11.1,XAV-939,BRD-K12762134-001-01-3,0.02
CPC012_HCC515_6H:BRD-K29003210-001-06-9:10,BRD-K29003210,BRD-K29003210-001-06-9,0.02
CPC007_MCF7_6H:BRD-K68313733-001-11-2:10,BRD-K68313733,BRD-K68313733-001-11-2,0.02
CPC014_HCC515_6H:BRD-U00779237-000-01-7:10,WZ-3105,BRD-U00779237-000-01-7,0.02
CPC008_HCC515_6H:BRD-K40329609-019-01-5:10,BRD-K40329609,BRD-K40329609-019-01-5,0.02
CPC002_VCAP_6H:BRD-K22010301-001-01-2:10,JLK-6,BRD-K22010301-001-01-2,0.02
NMH002_FIBRNPC_24H:BRD-A96799240-001-02-5:10,4-hydroxyretinoic-acid,BRD-A96799240-001-02-5,0.02
CPC009_PC3_6H:BRD-K08219523-003-02-3:10,5-nonyloxytryptamine,BRD-K08219523-003-02-3,0.02
CPC009_PC3_6H:BRD-K19812755-001-03-3:10,KU-C104224,BRD-K19812755-001-03-3,0.02
CPC019_PC3_6H:BRD-K47802551-001-01-0:10,BRD-K47802551,BRD-K47802551-001-01-0,0.02
CPC008_A375_24H:BRD-K01896723-001-01-9:10,BRD-K01896723,BRD-K01896723-001-01-9,0.02
MUC.CP005_MCF7_6H:BRD-K02562327-001-01-6:10.0165,BRD-K02562327,BRD-K02562327-001-01-6,0.02
CPC010_A549_24H:BRD-K70490179-311-02-7:10,rimcazole,BRD-K70490179-311-02-7,0.02
CPC013_SKB_24H:BRD-K53592093-001-01-3:10,BRD-K53592093,BRD-K53592093-001-01-3,0.02
CPC013_VCAP_24H:BRD-K58347372-001-02-7:10,BRD-K58347372,BRD-K58347372-001-02-7,0.02
CPC007_MCF7_6H:BRD-K88198340-001-05-0:10,BRD-K88198340,BRD-K88198340-001-05-0,0.02
LJP002_SKBR3_6H:BRD-K72414522-001-01-8:10,AZD-5438,BRD-K72414522-001-01-8,0.02
CPC011_VCAP_6H:BRD-K92984783-003-04-0:10,melperone,BRD-K92984783-003-04-0,0.02
CPC013_HA1E_6H:BRD-K15600710-066-01-7:10,obatoclax,BRD-K15600710-066-01-7,0.02
CPC015_MCF7_24H:BRD-A72596465-001-01-3:10,GW-6471,BRD-A72596465-001-01-3,0.02
CPC007_A375_24H:BRD-K05153001-001-05-5:10,BRD-K05153001,BRD-K05153001-001-05-5,0.02
CPC018_NPC_24H:BRD-A71459254-001-02-8:10,cymarin,BRD-A71459254-001-02-8,0.02
LJP002_BT20_6H:BRD-K72414522-001-01-8:10,AZD-5438,BRD-K72414522-001-01-8,0.02
CPC006_SNUC4_6H:BRD-K04853698-003-01-4:10,LDN-193189,BRD-K04853698-003-01-4,0.02
CPC012_A549_24H:BRD-K56196992-001-01-2:10,BRD-K56196992,BRD-K56196992-001-01-2,0.02
CPC019_A549_24H:BRD-K08448573-001-01-3:10,BRD-K08448573,BRD-K08448573-001-01-3,0.02
CPC006_HA1E_6H:BRD-K23875128-001-04-2:10,RHO-kinase-inhibitor-III[rockout],BRD-K23875128-001-04-2,0.02
CPC010_HEPG2_6H:BRD-U86222656-000-01-7:10,BRD-U86222656,BRD-U86222656-000-01-7,0.02
CPC015_A549_24H:BRD-A28746609-001-05-7:10,paclitaxel,BRD-A28746609-001-05-7,0.02
CPC015_A375_6H:BRD-A25775766-001-03-3:10,securinine,BRD-A25775766-001-03-3,0.02
CPC013_MCF7_6H:BRD-U44700465-000-01-4:10,HG-5-88-01,BRD-U44700465-000-01-4,0.02
CPC005_A375_6H:BRD-K49294207-300-01-2:10,BIBU-1361,BRD-K49294207-300-01-2,0.02
CPC001_VCAP_6H:BRD-K68336408-001-03-4:10,tyrphostin-AG-1478,BRD-K68336408-001-03-4,0.02
CPC011_HT29_6H:BRD-K32744045-001-25-4:10,disulfiram,BRD-K32744045-001-25-4,0.02
CPC011_A375_6H:BRD-K33425534-001-06-7:10,exemestane,BRD-K33425534-001-06-7,0.02
CPC004_PC3_24H:BRD-K52075715-001-03-4:10,oxibendazole,BRD-K52075715-001-03-4,0.02
CPC006_HA1E_24H:BRD-K26664453-001-03-4:10,cytochalasin-b,BRD-K26664453-001-03-4,0.02
CPC009_HT29_6H:BRD-K18726304-019-01-8:10,BRD-K18726304,BRD-K18726304-019-01-8,0.02
CPC012_A549_24H:BRD-K19624190-001-01-9:10,BRD-K19624190,BRD-K19624190-001-01-9,0.02
CPC016_HEPG2_6H:BRD-A76528577-065-01-2:10,vincristine,BRD-A76528577-065-01-2,0.02
CPC009_PC3_6H:BRD-K02641134-001-01-1:10,BRD-K02641134,BRD-K02641134-001-01-1,0.02
CPC006_EFO27_6H:BRD-K01877528-001-01-6:10,TL-HRAS-61,BRD-K01877528-001-01-6,0.02
CPC010_MCF7_24H:BRD-K48576794-001-08-1:10,BRD-K48576794,BRD-K48576794-001-08-1,0.02
CPC005_HCC515_6H:BRD-A65767837-001-03-6:10,hydrocortisone,BRD-A65767837-001-03-6,0.02
CPC008_VCAP_6H:BRD-K19410523-001-01-1:10,BRD-K19410523,BRD-K19410523-001-01-1,0.02
CPC013_VCAP_6H:BRD-K69569876-001-01-6:10,BRD-K69569876,BRD-K69569876-001-01-6,0.02
CPC014_PC3_24H:BRD-K81062487-001-01-7:10,taurocholic-acid,BRD-K81062487-001-01-7,0.02
CPC005_VCAP_6H:BRD-A72066420-001-01-1:10,mifobate,BRD-A72066420-001-01-1,0.02
CPC018_HT29_6H:BRD-K91781484-001-01-3:10,BRD-K91781484,BRD-K91781484-001-01-3,0.02
CPC007_MCF7_6H:BRD-K58214070-001-07-3:10,BRD-K58214070,BRD-K58214070-001-07-3,0.02
PCLB002_PC3_24H:BRD-K84937637:1.11,sirolimus,BRD-K84937637,0.02
CPC006_HCC515_24H:BRD-K10882151-001-06-8:40,BO2-inhibits-RAD51,BRD-K10882151-001-06-8,0.02
CPC001_VCAP_24H:BRD-K73397362-001-01-7:10,purmorphamine,BRD-K73397362-001-01-7,0.02
CPC017_HEPG2_6H:BRD-K60476892-001-02-1:10,YC-1,BRD-K60476892-001-02-1,0.02
